1.362747e+00 + i 6.854310e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.732379e-01 + i -3.273460e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; -4.593471e-02 + i -8.679643e-03 ; 0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.593471e-02 + i -8.679643e-03 ; 3.061284e-02 + i 5.784242e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.397456e-06 + i -1.827830e-06 ; -1.666983e-02 + i -3.149866e-03 ; -1.666983e-02 + i -3.149866e-03 ; -8.525617e-03 + i -1.611208e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.344872e-03 + i -6.322750e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.806741e-03 + i -1.097460e-03 ; -3.417676e-03 + i -6.457907e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.711540e-03 + i -5.126030e-04 ; -1.129670e-03 + i -2.134581e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.806741e-03 + i -1.097460e-03 ; 0.000000e+00 + i -0.000000e+00 ; -3.417676e-03 + i -6.457907e-04 ; -2.711540e-03 + i -5.126030e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.129670e-03 + i -2.134581e-04 ; -4.075909e-03 + i -7.704089e-04 ; -2.584145e-03 + i -4.882900e-04 ; -2.584145e-03 + i -4.882900e-04 ; -2.220018e-03 + i -4.197269e-04 ; -9.604758e-04 + i -1.814878e-04 ; -9.604758e-04 + i -1.814878e-04 ; 
-1.666983e-02 + i -3.149866e-03 ; -1.666983e-02 + i -3.149866e-03 ; -8.397456e-06 + i -1.827830e-06 ; -0.000000e+00 + i -0.000000e+00 ; -4.593471e-02 + i -8.679643e-03 ; -1.532187e-02 + i -2.895401e-03 ; -4.593471e-02 + i -8.679643e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.732379e-01 + i -3.273460e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.061284e-02 + i 5.784242e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.362747e+00 + i 6.854310e-02 ; 8.075405e-03 + i 1.525897e-03 ; -4.669100e-03 + i -8.822548e-04 ; 3.092719e-03 + i 5.841470e-04 ; 2.584145e-03 + i 4.882900e-04 ; -9.467321e-04 + i -1.788908e-04 ; 2.030892e-03 + i 3.835085e-04 ; 1.412191e-02 + i 2.668420e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.690796e-03 + i 5.082012e-04 ; 3.417676e-03 + i 6.457907e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.269844e-03 + i 4.286598e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.085591e-02 + i 2.051049e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.521950e-03 + i 6.652529e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.673406e-02 + i 3.161761e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.254844e-03 + i 8.037377e-04 ; 
-8.525617e-03 + i -1.611208e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.349334e-02 + i -6.329012e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.806741e-03 + i -1.097460e-03 ; 3.417676e-03 + i 6.457907e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.356852e-02 + i -2.564096e-03 ; 1.412191e-02 + i 2.668420e-03 ; -0.000000e+00 + i -0.000000e+00 ; -5.806741e-03 + i -1.097460e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.417676e-03 + i 6.457907e-04 ; -1.356852e-02 + i -2.564096e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.412191e-02 + i 2.668420e-03 ; -4.075909e-03 + i -7.704089e-04 ; 2.584145e-03 + i 4.882900e-04 ; 2.584145e-03 + i 4.882900e-04 ; -6.204934e-03 + i -1.172701e-03 ; 8.075405e-03 + i 1.525897e-03 ; 8.075405e-03 + i 1.525897e-03 ; 1.362747e+00 + i 6.854310e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.732379e-01 + i -3.273460e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; -4.593471e-02 + i -8.679643e-03 ; 0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.593471e-02 + i -8.679643e-03 ; 3.061284e-02 + i 5.784242e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.397456e-06 + i -1.827830e-06 ; -1.666983e-02 + i -3.149866e-03 ; -1.666983e-02 + i -3.149866e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; 4.254844e-03 + i 8.037377e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.673406e-02 + i 3.161761e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.417676e-03 + i 6.457907e-04 ; 2.269844e-03 + i 4.286598e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.412191e-02 + i 2.668420e-03 ; 2.690796e-03 + i 5.082012e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.521950e-03 + i 6.652529e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.085591e-02 + i 2.051049e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.584145e-03 + i 4.882900e-04 ; 2.030892e-03 + i 3.835085e-04 ; -9.467321e-04 + i -1.788908e-04 ; 8.075405e-03 + i 1.525897e-03 ; 3.092719e-03 + i 5.841470e-04 ; -4.669100e-03 + i -8.822548e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.362747e+00 + i 6.854310e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.732379e-01 + i -3.273460e-02 ; 0.000000e+00 + i -0.000000e+00 ; -4.593471e-02 + i -8.679643e-03 ; -1.532187e-02 + i -2.895401e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.061284e-02 + i 5.784242e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; -4.593471e-02 + i -8.679643e-03 ; -1.666983e-02 + i -3.149866e-03 ; -8.397456e-06 + i -1.827830e-06 ; -1.666983e-02 + i -3.149866e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.254844e-03 + i 8.037377e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.673406e-02 + i 3.161761e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.521950e-03 + i 6.652529e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.085591e-02 + i 2.051049e-03 ; 3.417676e-03 + i 6.457907e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.269844e-03 + i 4.286598e-04 ; 1.412191e-02 + i 2.668420e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.690796e-03 + i 5.082012e-04 ; 2.584145e-03 + i 4.882900e-04 ; -9.467321e-04 + i -1.788908e-04 ; 2.030892e-03 + i 3.835085e-04 ; 8.075405e-03 + i 1.525897e-03 ; -4.669100e-03 + i -8.822548e-04 ; 3.092719e-03 + i 5.841470e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.362747e+00 + i 6.854310e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.061284e-02 + i 5.784242e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.732379e-01 + i -3.273460e-02 ; -4.593471e-02 + i -8.679643e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.593471e-02 + i -8.679643e-03 ; -1.532187e-02 + i -2.895401e-03 ; -1.666983e-02 + i -3.149866e-03 ; -1.666983e-02 + i -3.149866e-03 ; -8.397456e-06 + i -1.827830e-06 ; 
-3.344872e-03 + i -6.322750e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.525617e-03 + i -1.611208e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.711540e-03 + i -5.126030e-04 ; 1.129670e-03 + i 2.134581e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.806741e-03 + i -1.097460e-03 ; 3.417676e-03 + i 6.457907e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.711540e-03 + i -5.126030e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.129670e-03 + i 2.134581e-04 ; -5.806741e-03 + i -1.097460e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.417676e-03 + i 6.457907e-04 ; -2.220018e-03 + i -4.197269e-04 ; 9.604758e-04 + i 1.814878e-04 ; 9.604758e-04 + i 1.814878e-04 ; -4.075909e-03 + i -7.704089e-04 ; 2.584145e-03 + i 4.882900e-04 ; 2.584145e-03 + i 4.882900e-04 ; -1.732379e-01 + i -3.273460e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.362747e+00 + i 6.854310e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; 4.593471e-02 + i 8.679643e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.593471e-02 + i 8.679643e-03 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.397456e-06 + i -1.827830e-06 ; 1.666983e-02 + i 3.149866e-03 ; 1.666983e-02 + i 3.149866e-03 ; 3.061284e-02 + i 5.784242e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.666630e-03 + i 3.146789e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.254844e-03 + i 8.037377e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.129670e-03 + i 2.134581e-04 ; 1.198716e-03 + i 2.262637e-04 ; 0.000000e+00 + i -0.000000e+00 ; 3.417676e-03 + i 6.457907e-04 ; 2.269844e-03 + i 4.286598e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.501614e-03 + i 2.834981e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.521950e-03 + i 6.652529e-04 ; -0.000000e+00 + i -0.000000e+00 ; 9.604758e-04 + i 1.814878e-04 ; 1.104585e-03 + i 2.084772e-04 ; -2.575318e-04 + i -4.866221e-05 ; 2.584145e-03 + i 4.882900e-04 ; 2.030892e-03 + i 3.835085e-04 ; -9.467321e-04 + i -1.788908e-04 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.362747e+00 + i 6.854310e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.593471e-02 + i 8.679643e-03 ; -1.532187e-02 + i -2.895401e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.732379e-01 + i -3.273460e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.061284e-02 + i 5.784242e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.666983e-02 + i 3.149866e-03 ; -8.397456e-06 + i -1.827830e-06 ; -1.666983e-02 + i -3.149866e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; -4.593471e-02 + i -8.679643e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.666630e-03 + i 3.146789e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.254844e-03 + i 8.037377e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.501614e-03 + i 2.834981e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.521950e-03 + i 6.652529e-04 ; 1.129670e-03 + i 2.134581e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.198716e-03 + i 2.262637e-04 ; 3.417676e-03 + i 6.457907e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.269844e-03 + i 4.286598e-04 ; 9.604758e-04 + i 1.814878e-04 ; -2.575318e-04 + i -4.866221e-05 ; 1.104585e-03 + i 2.084772e-04 ; 2.584145e-03 + i 4.882900e-04 ; -9.467321e-04 + i -1.788908e-04 ; 2.030892e-03 + i 3.835085e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.362747e+00 + i 6.854310e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.061284e-02 + i 5.784242e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; 4.593471e-02 + i 8.679643e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.732379e-01 + i -3.273460e-02 ; 1.666983e-02 + i 3.149866e-03 ; -1.666983e-02 + i -3.149866e-03 ; -8.397456e-06 + i -1.827830e-06 ; 0.000000e+00 + i -0.000000e+00 ; -4.593471e-02 + i -8.679643e-03 ; -1.532187e-02 + i -2.895401e-03 ; 
-5.806741e-03 + i -1.097460e-03 ; -3.417676e-03 + i -6.457907e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.356852e-02 + i -2.564096e-03 ; -1.412191e-02 + i -2.668420e-03 ; -0.000000e+00 + i -0.000000e+00 ; -8.525617e-03 + i -1.611208e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.349334e-02 + i -6.329012e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.075909e-03 + i -7.704089e-04 ; -2.584145e-03 + i -4.882900e-04 ; 2.584145e-03 + i 4.882900e-04 ; -6.204934e-03 + i -1.172701e-03 ; -8.075405e-03 + i -1.525897e-03 ; 8.075405e-03 + i 1.525897e-03 ; -5.806741e-03 + i -1.097460e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.417676e-03 + i 6.457907e-04 ; -1.356852e-02 + i -2.564096e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.412191e-02 + i 2.668420e-03 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; 4.593471e-02 + i 8.679643e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.362747e+00 + i 6.854310e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.732379e-01 + i -3.273460e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 3.061284e-02 + i 5.784242e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.397456e-06 + i -1.827830e-06 ; 1.666983e-02 + i 3.149866e-03 ; -1.666983e-02 + i -3.149866e-03 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.593471e-02 + i -8.679643e-03 ; 
-3.417676e-03 + i -6.457907e-04 ; 2.269844e-03 + i 4.286598e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.412191e-02 + i -2.668420e-03 ; 2.690796e-03 + i 5.082012e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.254844e-03 + i 8.037377e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.673406e-02 + i 3.161761e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.584145e-03 + i -4.882900e-04 ; 2.030892e-03 + i 3.835085e-04 ; 9.467321e-04 + i 1.788908e-04 ; -8.075405e-03 + i -1.525897e-03 ; 3.092719e-03 + i 5.841470e-04 ; 4.669100e-03 + i 8.822548e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.521950e-03 + i 6.652529e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.085591e-02 + i 2.051049e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.732379e-01 + i -3.273460e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.593471e-02 + i 8.679643e-03 ; -1.532187e-02 + i -2.895401e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.362747e+00 + i 6.854310e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; 4.593471e-02 + i 8.679643e-03 ; 1.666983e-02 + i 3.149866e-03 ; -8.397456e-06 + i -1.827830e-06 ; 1.666983e-02 + i 3.149866e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.061284e-02 + i 5.784242e-03 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.521950e-03 + i 6.652529e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.085591e-02 + i 2.051049e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.254844e-03 + i 8.037377e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.673406e-02 + i 3.161761e-03 ; 2.584145e-03 + i 4.882900e-04 ; 9.467321e-04 + i 1.788908e-04 ; 2.030892e-03 + i 3.835085e-04 ; 8.075405e-03 + i 1.525897e-03 ; 4.669100e-03 + i 8.822548e-04 ; 3.092719e-03 + i 5.841470e-04 ; 3.417676e-03 + i 6.457907e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.269844e-03 + i 4.286598e-04 ; 1.412191e-02 + i 2.668420e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.690796e-03 + i 5.082012e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.061284e-02 + i 5.784242e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.362747e+00 + i 6.854310e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; 0.000000e+00 + i -0.000000e+00 ; 4.593471e-02 + i 8.679643e-03 ; -1.532187e-02 + i -2.895401e-03 ; -1.666983e-02 + i -3.149866e-03 ; 1.666983e-02 + i 3.149866e-03 ; -8.397456e-06 + i -1.827830e-06 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.732379e-01 + i -3.273460e-02 ; -4.593471e-02 + i -8.679643e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; 
-2.711540e-03 + i -5.126030e-04 ; -1.129670e-03 + i -2.134581e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.806741e-03 + i -1.097460e-03 ; -3.417676e-03 + i -6.457907e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.344872e-03 + i -6.322750e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.525617e-03 + i -1.611208e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.220018e-03 + i -4.197269e-04 ; -9.604758e-04 + i -1.814878e-04 ; 9.604758e-04 + i 1.814878e-04 ; -4.075909e-03 + i -7.704089e-04 ; -2.584145e-03 + i -4.882900e-04 ; 2.584145e-03 + i 4.882900e-04 ; -2.711540e-03 + i -5.126030e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.129670e-03 + i 2.134581e-04 ; -5.806741e-03 + i -1.097460e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.417676e-03 + i 6.457907e-04 ; -1.532187e-02 + i -2.895401e-03 ; -4.593471e-02 + i -8.679643e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.732379e-01 + i -3.273460e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.362747e+00 + i 6.854310e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.397456e-06 + i -1.827830e-06 ; -1.666983e-02 + i -3.149866e-03 ; 1.666983e-02 + i 3.149866e-03 ; 3.061284e-02 + i 5.784242e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.593471e-02 + i 8.679643e-03 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-1.129670e-03 + i -2.134581e-04 ; 1.198716e-03 + i 2.262637e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.417676e-03 + i -6.457907e-04 ; 2.269844e-03 + i 4.286598e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.666630e-03 + i 3.146789e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.254844e-03 + i 8.037377e-04 ; -0.000000e+00 + i -0.000000e+00 ; -9.604758e-04 + i -1.814878e-04 ; 1.104585e-03 + i 2.084772e-04 ; 2.575318e-04 + i 4.866221e-05 ; -2.584145e-03 + i -4.882900e-04 ; 2.030892e-03 + i 3.835085e-04 ; 9.467321e-04 + i 1.788908e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.501614e-03 + i 2.834981e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.521950e-03 + i 6.652529e-04 ; -0.000000e+00 + i -0.000000e+00 ; -4.593471e-02 + i -8.679643e-03 ; -1.532187e-02 + i -2.895401e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.732379e-01 + i -3.273460e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.362747e+00 + i 6.854310e-02 ; -0.000000e+00 + i -0.000000e+00 ; -1.666983e-02 + i -3.149866e-03 ; -8.397456e-06 + i -1.827830e-06 ; 1.666983e-02 + i 3.149866e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.532187e-02 + i -2.895401e-03 ; 4.593471e-02 + i 8.679643e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.061284e-02 + i 5.784242e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.659708e-02 + i 1.636280e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
