1.035441e+00 + i 2.637478e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.694102e-02 + i -1.260792e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; -4.491248e-03 + i -3.342387e-03 ; 0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.491248e-03 + i -3.342387e-03 ; 2.989177e-03 + i 2.224135e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.033627e-06 + i -3.413035e-06 ; -1.630171e-03 + i -1.213173e-03 ; -1.630171e-03 + i -1.213173e-03 ; -8.363446e-04 + i -6.228188e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.291019e-04 + i -2.453284e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.702205e-04 + i -4.247691e-04 ; -3.345394e-04 + i -2.489644e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.670407e-04 + i -1.991424e-04 ; -1.107033e-04 + i -8.238561e-05 ; 0.000000e+00 + i -0.000000e+00 ; -5.702205e-04 + i -4.247691e-04 ; 0.000000e+00 + i -0.000000e+00 ; -3.345394e-04 + i -2.489644e-04 ; -2.670407e-04 + i -1.991424e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.107033e-04 + i -8.238561e-05 ; -4.007565e-04 + i -2.986539e-04 ; -2.529936e-04 + i -1.882780e-04 ; -2.529936e-04 + i -1.882780e-04 ; -2.188623e-04 + i -1.632878e-04 ; -9.413945e-05 + i -7.005878e-05 ; -9.413945e-05 + i -7.005878e-05 ; 
-1.630171e-03 + i -1.213173e-03 ; -1.630171e-03 + i -1.213173e-03 ; -4.033627e-06 + i -3.413035e-06 ; -0.000000e+00 + i -0.000000e+00 ; -4.491248e-03 + i -3.342387e-03 ; -1.502070e-03 + i -1.118252e-03 ; -4.491248e-03 + i -3.342387e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.694102e-02 + i -1.260792e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.989177e-03 + i 2.224135e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.035441e+00 + i 2.637478e-02 ; 7.899826e-04 + i 5.879052e-04 ; -4.567582e-04 + i -3.399196e-04 ; 3.001046e-04 + i 2.229269e-04 ; 2.529936e-04 + i 1.882780e-04 ; -9.268718e-05 + i -6.897786e-05 ; 1.971129e-04 + i 1.462809e-04 ; 1.381245e-03 + i 1.027922e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.604260e-04 + i 1.933979e-04 ; 3.345394e-04 + i 2.489644e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.203564e-04 + i 1.635787e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.059045e-03 + i 7.877300e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.429189e-04 + i 2.547897e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.633232e-03 + i 1.215040e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.144523e-04 + i 3.080248e-04 ; 
-8.363446e-04 + i -6.228188e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.278583e-03 + i -2.440333e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.702205e-04 + i -4.247691e-04 ; 3.345394e-04 + i 2.489644e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.329876e-03 + i -9.901051e-04 ; 1.381245e-03 + i 1.027922e-03 ; -0.000000e+00 + i -0.000000e+00 ; -5.702205e-04 + i -4.247691e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.345394e-04 + i 2.489644e-04 ; -1.329876e-03 + i -9.901051e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.381245e-03 + i 1.027922e-03 ; -4.007565e-04 + i -2.986539e-04 ; 2.529936e-04 + i 1.882780e-04 ; 2.529936e-04 + i 1.882780e-04 ; -6.094454e-04 + i -4.539604e-04 ; 7.899826e-04 + i 5.879052e-04 ; 7.899826e-04 + i 5.879052e-04 ; 1.035441e+00 + i 2.637478e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.694102e-02 + i -1.260792e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; -4.491248e-03 + i -3.342387e-03 ; 0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.491248e-03 + i -3.342387e-03 ; 2.989177e-03 + i 2.224135e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.033627e-06 + i -3.413035e-06 ; -1.630171e-03 + i -1.213173e-03 ; -1.630171e-03 + i -1.213173e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; 4.144523e-04 + i 3.080248e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.633232e-03 + i 1.215040e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.345394e-04 + i 2.489644e-04 ; 2.203564e-04 + i 1.635787e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.381245e-03 + i 1.027922e-03 ; 2.604260e-04 + i 1.933979e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.429189e-04 + i 2.547897e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.059045e-03 + i 7.877300e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.529936e-04 + i 1.882780e-04 ; 1.971129e-04 + i 1.462809e-04 ; -9.268718e-05 + i -6.897786e-05 ; 7.899826e-04 + i 5.879052e-04 ; 3.001046e-04 + i 2.229269e-04 ; -4.567582e-04 + i -3.399196e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.035441e+00 + i 2.637478e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.694102e-02 + i -1.260792e-02 ; 0.000000e+00 + i -0.000000e+00 ; -4.491248e-03 + i -3.342387e-03 ; -1.502070e-03 + i -1.118252e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.989177e-03 + i 2.224135e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; -4.491248e-03 + i -3.342387e-03 ; -1.630171e-03 + i -1.213173e-03 ; -4.033627e-06 + i -3.413035e-06 ; -1.630171e-03 + i -1.213173e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.144523e-04 + i 3.080248e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.633232e-03 + i 1.215040e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.429189e-04 + i 2.547897e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.059045e-03 + i 7.877300e-04 ; 3.345394e-04 + i 2.489644e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.203564e-04 + i 1.635787e-04 ; 1.381245e-03 + i 1.027922e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.604260e-04 + i 1.933979e-04 ; 2.529936e-04 + i 1.882780e-04 ; -9.268718e-05 + i -6.897786e-05 ; 1.971129e-04 + i 1.462809e-04 ; 7.899826e-04 + i 5.879052e-04 ; -4.567582e-04 + i -3.399196e-04 ; 3.001046e-04 + i 2.229269e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.035441e+00 + i 2.637478e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.989177e-03 + i 2.224135e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.694102e-02 + i -1.260792e-02 ; -4.491248e-03 + i -3.342387e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.491248e-03 + i -3.342387e-03 ; -1.502070e-03 + i -1.118252e-03 ; -1.630171e-03 + i -1.213173e-03 ; -1.630171e-03 + i -1.213173e-03 ; -4.033627e-06 + i -3.413035e-06 ; 
-3.291019e-04 + i -2.453284e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.363446e-04 + i -6.228188e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.670407e-04 + i -1.991424e-04 ; 1.107033e-04 + i 8.238561e-05 ; -0.000000e+00 + i -0.000000e+00 ; -5.702205e-04 + i -4.247691e-04 ; 3.345394e-04 + i 2.489644e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.670407e-04 + i -1.991424e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.107033e-04 + i 8.238561e-05 ; -5.702205e-04 + i -4.247691e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.345394e-04 + i 2.489644e-04 ; -2.188623e-04 + i -1.632878e-04 ; 9.413945e-05 + i 7.005878e-05 ; 9.413945e-05 + i 7.005878e-05 ; -4.007565e-04 + i -2.986539e-04 ; 2.529936e-04 + i 1.882780e-04 ; 2.529936e-04 + i 1.882780e-04 ; -1.694102e-02 + i -1.260792e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.035441e+00 + i 2.637478e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; 4.491248e-03 + i 3.342387e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.491248e-03 + i 3.342387e-03 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.033627e-06 + i -3.413035e-06 ; 1.630171e-03 + i 1.213173e-03 ; 1.630171e-03 + i 1.213173e-03 ; 2.989177e-03 + i 2.224135e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.619195e-04 + i 1.200905e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.144523e-04 + i 3.080248e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.107033e-04 + i 8.238561e-05 ; 1.161491e-04 + i 8.602825e-05 ; 0.000000e+00 + i -0.000000e+00 ; 3.345394e-04 + i 2.489644e-04 ; 2.203564e-04 + i 1.635787e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.458319e-04 + i 1.081183e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.429189e-04 + i 2.547897e-04 ; -0.000000e+00 + i -0.000000e+00 ; 9.413945e-05 + i 7.005878e-05 ; 1.069932e-04 + i 7.921453e-05 ; -2.524156e-05 + i -1.878482e-05 ; 2.529936e-04 + i 1.882780e-04 ; 1.971129e-04 + i 1.462809e-04 ; -9.268718e-05 + i -6.897786e-05 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.035441e+00 + i 2.637478e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.491248e-03 + i 3.342387e-03 ; -1.502070e-03 + i -1.118252e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.694102e-02 + i -1.260792e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.989177e-03 + i 2.224135e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.630171e-03 + i 1.213173e-03 ; -4.033627e-06 + i -3.413035e-06 ; -1.630171e-03 + i -1.213173e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; -4.491248e-03 + i -3.342387e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.619195e-04 + i 1.200905e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.144523e-04 + i 3.080248e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.458319e-04 + i 1.081183e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.429189e-04 + i 2.547897e-04 ; 1.107033e-04 + i 8.238561e-05 ; 0.000000e+00 + i -0.000000e+00 ; 1.161491e-04 + i 8.602825e-05 ; 3.345394e-04 + i 2.489644e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.203564e-04 + i 1.635787e-04 ; 9.413945e-05 + i 7.005878e-05 ; -2.524156e-05 + i -1.878482e-05 ; 1.069932e-04 + i 7.921453e-05 ; 2.529936e-04 + i 1.882780e-04 ; -9.268718e-05 + i -6.897786e-05 ; 1.971129e-04 + i 1.462809e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.035441e+00 + i 2.637478e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.989177e-03 + i 2.224135e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; 4.491248e-03 + i 3.342387e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.694102e-02 + i -1.260792e-02 ; 1.630171e-03 + i 1.213173e-03 ; -1.630171e-03 + i -1.213173e-03 ; -4.033627e-06 + i -3.413035e-06 ; 0.000000e+00 + i -0.000000e+00 ; -4.491248e-03 + i -3.342387e-03 ; -1.502070e-03 + i -1.118252e-03 ; 
-5.702205e-04 + i -4.247691e-04 ; -3.345394e-04 + i -2.489644e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.329876e-03 + i -9.901051e-04 ; -1.381245e-03 + i -1.027922e-03 ; -0.000000e+00 + i -0.000000e+00 ; -8.363446e-04 + i -6.228188e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.278583e-03 + i -2.440333e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.007565e-04 + i -2.986539e-04 ; -2.529936e-04 + i -1.882780e-04 ; 2.529936e-04 + i 1.882780e-04 ; -6.094454e-04 + i -4.539604e-04 ; -7.899826e-04 + i -5.879052e-04 ; 7.899826e-04 + i 5.879052e-04 ; -5.702205e-04 + i -4.247691e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.345394e-04 + i 2.489644e-04 ; -1.329876e-03 + i -9.901051e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.381245e-03 + i 1.027922e-03 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; 4.491248e-03 + i 3.342387e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.035441e+00 + i 2.637478e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.694102e-02 + i -1.260792e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 2.989177e-03 + i 2.224135e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.033627e-06 + i -3.413035e-06 ; 1.630171e-03 + i 1.213173e-03 ; -1.630171e-03 + i -1.213173e-03 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.491248e-03 + i -3.342387e-03 ; 
-3.345394e-04 + i -2.489644e-04 ; 2.203564e-04 + i 1.635787e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.381245e-03 + i -1.027922e-03 ; 2.604260e-04 + i 1.933979e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.144523e-04 + i 3.080248e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.633232e-03 + i 1.215040e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.529936e-04 + i -1.882780e-04 ; 1.971129e-04 + i 1.462809e-04 ; 9.268718e-05 + i 6.897786e-05 ; -7.899826e-04 + i -5.879052e-04 ; 3.001046e-04 + i 2.229269e-04 ; 4.567582e-04 + i 3.399196e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.429189e-04 + i 2.547897e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.059045e-03 + i 7.877300e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.694102e-02 + i -1.260792e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.491248e-03 + i 3.342387e-03 ; -1.502070e-03 + i -1.118252e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.035441e+00 + i 2.637478e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; 4.491248e-03 + i 3.342387e-03 ; 1.630171e-03 + i 1.213173e-03 ; -4.033627e-06 + i -3.413035e-06 ; 1.630171e-03 + i 1.213173e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.989177e-03 + i 2.224135e-03 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.429189e-04 + i 2.547897e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.059045e-03 + i 7.877300e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.144523e-04 + i 3.080248e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.633232e-03 + i 1.215040e-03 ; 2.529936e-04 + i 1.882780e-04 ; 9.268718e-05 + i 6.897786e-05 ; 1.971129e-04 + i 1.462809e-04 ; 7.899826e-04 + i 5.879052e-04 ; 4.567582e-04 + i 3.399196e-04 ; 3.001046e-04 + i 2.229269e-04 ; 3.345394e-04 + i 2.489644e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.203564e-04 + i 1.635787e-04 ; 1.381245e-03 + i 1.027922e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.604260e-04 + i 1.933979e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.989177e-03 + i 2.224135e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.035441e+00 + i 2.637478e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; 0.000000e+00 + i -0.000000e+00 ; 4.491248e-03 + i 3.342387e-03 ; -1.502070e-03 + i -1.118252e-03 ; -1.630171e-03 + i -1.213173e-03 ; 1.630171e-03 + i 1.213173e-03 ; -4.033627e-06 + i -3.413035e-06 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.694102e-02 + i -1.260792e-02 ; -4.491248e-03 + i -3.342387e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; 
-2.670407e-04 + i -1.991424e-04 ; -1.107033e-04 + i -8.238561e-05 ; -0.000000e+00 + i -0.000000e+00 ; -5.702205e-04 + i -4.247691e-04 ; -3.345394e-04 + i -2.489644e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.291019e-04 + i -2.453284e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.363446e-04 + i -6.228188e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.188623e-04 + i -1.632878e-04 ; -9.413945e-05 + i -7.005878e-05 ; 9.413945e-05 + i 7.005878e-05 ; -4.007565e-04 + i -2.986539e-04 ; -2.529936e-04 + i -1.882780e-04 ; 2.529936e-04 + i 1.882780e-04 ; -2.670407e-04 + i -1.991424e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.107033e-04 + i 8.238561e-05 ; -5.702205e-04 + i -4.247691e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.345394e-04 + i 2.489644e-04 ; -1.502070e-03 + i -1.118252e-03 ; -4.491248e-03 + i -3.342387e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.694102e-02 + i -1.260792e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.035441e+00 + i 2.637478e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.033627e-06 + i -3.413035e-06 ; -1.630171e-03 + i -1.213173e-03 ; 1.630171e-03 + i 1.213173e-03 ; 2.989177e-03 + i 2.224135e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.491248e-03 + i 3.342387e-03 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-1.107033e-04 + i -8.238561e-05 ; 1.161491e-04 + i 8.602825e-05 ; -0.000000e+00 + i -0.000000e+00 ; -3.345394e-04 + i -2.489644e-04 ; 2.203564e-04 + i 1.635787e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.619195e-04 + i 1.200905e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.144523e-04 + i 3.080248e-04 ; -0.000000e+00 + i -0.000000e+00 ; -9.413945e-05 + i -7.005878e-05 ; 1.069932e-04 + i 7.921453e-05 ; 2.524156e-05 + i 1.878482e-05 ; -2.529936e-04 + i -1.882780e-04 ; 1.971129e-04 + i 1.462809e-04 ; 9.268718e-05 + i 6.897786e-05 ; -0.000000e+00 + i -0.000000e+00 ; 1.458319e-04 + i 1.081183e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.429189e-04 + i 2.547897e-04 ; -0.000000e+00 + i -0.000000e+00 ; -4.491248e-03 + i -3.342387e-03 ; -1.502070e-03 + i -1.118252e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.694102e-02 + i -1.260792e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.035441e+00 + i 2.637478e-02 ; -0.000000e+00 + i -0.000000e+00 ; -1.630171e-03 + i -1.213173e-03 ; -4.033627e-06 + i -3.413035e-06 ; 1.630171e-03 + i 1.213173e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.502070e-03 + i -1.118252e-03 ; 4.491248e-03 + i 3.342387e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.989177e-03 + i 2.224135e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.459800e-03 + i 6.295373e-03 ; -0.000000e+00 + i -0.000000e+00 ; 
