1.428611e+00 + i 6.048527e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.046962e-01 + i -2.888704e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; -5.427581e-02 + i -7.659403e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.427581e-02 + i -7.659403e-03 ; 3.617072e-02 + i 5.104096e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.073596e-05 + i -1.830233e-06 ; -1.969691e-02 + i -2.779628e-03 ; -1.969691e-02 + i -2.779628e-03 ; -1.007446e-02 + i -1.422022e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.952797e-03 + i -5.581338e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -6.861802e-03 + i -9.686527e-04 ; -4.038367e-03 + i -5.698944e-04 ; 0.000000e+00 + i -0.000000e+00 ; -3.204428e-03 + i -4.525239e-04 ; -1.334862e-03 + i -1.883757e-04 ; 0.000000e+00 + i -0.000000e+00 ; -6.861802e-03 + i -9.686527e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.038367e-03 + i -5.698944e-04 ; -3.204428e-03 + i -4.525239e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.334862e-03 + i -1.883757e-04 ; -4.816621e-03 + i -6.800367e-04 ; -3.053468e-03 + i -4.309054e-04 ; -3.053468e-03 + i -4.309054e-04 ; -2.623624e-03 + i -3.705608e-04 ; -1.134939e-03 + i -1.601626e-04 ; -1.134939e-03 + i -1.601626e-04 ; 
-1.969691e-02 + i -2.779628e-03 ; -1.969691e-02 + i -2.779628e-03 ; -1.073596e-05 + i -1.830233e-06 ; -0.000000e+00 + i -0.000000e+00 ; -5.427581e-02 + i -7.659403e-03 ; -1.810510e-02 + i -2.555307e-03 ; -5.427581e-02 + i -7.659403e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.046962e-01 + i -2.888704e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.617072e-02 + i 5.104096e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.428611e+00 + i 6.048527e-02 ; 9.541883e-03 + i 1.346551e-03 ; -5.517000e-03 + i -7.785590e-04 ; 3.653719e-03 + i 5.152977e-04 ; 3.053468e-03 + i 4.309054e-04 ; -1.118674e-03 + i -1.578673e-04 ; 2.399274e-03 + i 3.382705e-04 ; 1.668636e-02 + i 2.354779e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.178722e-03 + i 4.482661e-04 ; 4.038367e-03 + i 5.698944e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.681588e-03 + i 3.781106e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.282657e-02 + i 1.809771e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.161091e-03 + i 5.868982e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.977198e-02 + i 2.789907e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.027040e-03 + i 7.091007e-04 ; 
-1.007446e-02 + i -1.422022e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.957622e-02 + i -5.585311e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.861802e-03 + i -9.686527e-04 ; 4.038367e-03 + i 5.698944e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.603320e-02 + i -2.262920e-03 ; 1.668636e-02 + i 2.354779e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.861802e-03 + i -9.686527e-04 ; -0.000000e+00 + i -0.000000e+00 ; 4.038367e-03 + i 5.698944e-04 ; -1.603320e-02 + i -2.262920e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.668636e-02 + i 2.354779e-03 ; -4.816621e-03 + i -6.800367e-04 ; 3.053468e-03 + i 4.309054e-04 ; 3.053468e-03 + i 4.309054e-04 ; -7.332371e-03 + i -1.035059e-03 ; 9.541883e-03 + i 1.346551e-03 ; 9.541883e-03 + i 1.346551e-03 ; 1.428611e+00 + i 6.048527e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.046962e-01 + i -2.888704e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; -5.427581e-02 + i -7.659403e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.427581e-02 + i -7.659403e-03 ; 3.617072e-02 + i 5.104096e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.073596e-05 + i -1.830233e-06 ; -1.969691e-02 + i -2.779628e-03 ; -1.969691e-02 + i -2.779628e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; 5.027040e-03 + i 7.091007e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.977198e-02 + i 2.789907e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.038367e-03 + i 5.698944e-04 ; 2.681588e-03 + i 3.781106e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.668636e-02 + i 2.354779e-03 ; 3.178722e-03 + i 4.482661e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.161091e-03 + i 5.868982e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.282657e-02 + i 1.809771e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.053468e-03 + i 4.309054e-04 ; 2.399274e-03 + i 3.382705e-04 ; -1.118674e-03 + i -1.578673e-04 ; 9.541883e-03 + i 1.346551e-03 ; 3.653719e-03 + i 5.152977e-04 ; -5.517000e-03 + i -7.785590e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.428611e+00 + i 6.048527e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.046962e-01 + i -2.888704e-02 ; 0.000000e+00 + i -0.000000e+00 ; -5.427581e-02 + i -7.659403e-03 ; -1.810510e-02 + i -2.555307e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.617072e-02 + i 5.104096e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; -5.427581e-02 + i -7.659403e-03 ; -1.969691e-02 + i -2.779628e-03 ; -1.073596e-05 + i -1.830233e-06 ; -1.969691e-02 + i -2.779628e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.027040e-03 + i 7.091007e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.977198e-02 + i 2.789907e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.161091e-03 + i 5.868982e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.282657e-02 + i 1.809771e-03 ; 4.038367e-03 + i 5.698944e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.681588e-03 + i 3.781106e-04 ; 1.668636e-02 + i 2.354779e-03 ; 0.000000e+00 + i -0.000000e+00 ; 3.178722e-03 + i 4.482661e-04 ; 3.053468e-03 + i 4.309054e-04 ; -1.118674e-03 + i -1.578673e-04 ; 2.399274e-03 + i 3.382705e-04 ; 9.541883e-03 + i 1.346551e-03 ; -5.517000e-03 + i -7.785590e-04 ; 3.653719e-03 + i 5.152977e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.428611e+00 + i 6.048527e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.617072e-02 + i 5.104096e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.046962e-01 + i -2.888704e-02 ; -5.427581e-02 + i -7.659403e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.427581e-02 + i -7.659403e-03 ; -1.810510e-02 + i -2.555307e-03 ; -1.969691e-02 + i -2.779628e-03 ; -1.969691e-02 + i -2.779628e-03 ; -1.073596e-05 + i -1.830233e-06 ; 
-3.952797e-03 + i -5.581338e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.007446e-02 + i -1.422022e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.204428e-03 + i -4.525239e-04 ; 1.334862e-03 + i 1.883757e-04 ; -0.000000e+00 + i -0.000000e+00 ; -6.861802e-03 + i -9.686527e-04 ; 4.038367e-03 + i 5.698944e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.204428e-03 + i -4.525239e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.334862e-03 + i 1.883757e-04 ; -6.861802e-03 + i -9.686527e-04 ; -0.000000e+00 + i -0.000000e+00 ; 4.038367e-03 + i 5.698944e-04 ; -2.623624e-03 + i -3.705608e-04 ; 1.134939e-03 + i 1.601626e-04 ; 1.134939e-03 + i 1.601626e-04 ; -4.816621e-03 + i -6.800367e-04 ; 3.053468e-03 + i 4.309054e-04 ; 3.053468e-03 + i 4.309054e-04 ; -2.046962e-01 + i -2.888704e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.428611e+00 + i 6.048527e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; 5.427581e-02 + i 7.659403e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.427581e-02 + i 7.659403e-03 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.073596e-05 + i -1.830233e-06 ; 1.969691e-02 + i 2.779628e-03 ; 1.969691e-02 + i 2.779628e-03 ; 3.617072e-02 + i 5.104096e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.968966e-03 + i 2.775455e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.027040e-03 + i 7.091007e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.334862e-03 + i 1.883757e-04 ; 1.416080e-03 + i 1.995223e-04 ; 0.000000e+00 + i -0.000000e+00 ; 4.038367e-03 + i 5.698944e-04 ; 2.681588e-03 + i 3.781106e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.773996e-03 + i 2.500313e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.161091e-03 + i 5.868982e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.134939e-03 + i 1.601626e-04 ; 1.304868e-03 + i 1.838280e-04 ; -3.043105e-04 + i -4.294431e-05 ; 3.053468e-03 + i 4.309054e-04 ; 2.399274e-03 + i 3.382705e-04 ; -1.118674e-03 + i -1.578673e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.428611e+00 + i 6.048527e-02 ; -0.000000e+00 + i -0.000000e+00 ; 5.427581e-02 + i 7.659403e-03 ; -1.810510e-02 + i -2.555307e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.046962e-01 + i -2.888704e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.617072e-02 + i 5.104096e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.969691e-02 + i 2.779628e-03 ; -1.073596e-05 + i -1.830233e-06 ; -1.969691e-02 + i -2.779628e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; -5.427581e-02 + i -7.659403e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.968966e-03 + i 2.775455e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.027040e-03 + i 7.091007e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.773996e-03 + i 2.500313e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.161091e-03 + i 5.868982e-04 ; 1.334862e-03 + i 1.883757e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.416080e-03 + i 1.995223e-04 ; 4.038367e-03 + i 5.698944e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.681588e-03 + i 3.781106e-04 ; 1.134939e-03 + i 1.601626e-04 ; -3.043105e-04 + i -4.294431e-05 ; 1.304868e-03 + i 1.838280e-04 ; 3.053468e-03 + i 4.309054e-04 ; -1.118674e-03 + i -1.578673e-04 ; 2.399274e-03 + i 3.382705e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.428611e+00 + i 6.048527e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.617072e-02 + i 5.104096e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; 5.427581e-02 + i 7.659403e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.046962e-01 + i -2.888704e-02 ; 1.969691e-02 + i 2.779628e-03 ; -1.969691e-02 + i -2.779628e-03 ; -1.073596e-05 + i -1.830233e-06 ; 0.000000e+00 + i -0.000000e+00 ; -5.427581e-02 + i -7.659403e-03 ; -1.810510e-02 + i -2.555307e-03 ; 
-6.861802e-03 + i -9.686527e-04 ; -4.038367e-03 + i -5.698944e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.603320e-02 + i -2.262920e-03 ; -1.668636e-02 + i -2.354779e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.007446e-02 + i -1.422022e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.957622e-02 + i -5.585311e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.816621e-03 + i -6.800367e-04 ; -3.053468e-03 + i -4.309054e-04 ; 3.053468e-03 + i 4.309054e-04 ; -7.332371e-03 + i -1.035059e-03 ; -9.541883e-03 + i -1.346551e-03 ; 9.541883e-03 + i 1.346551e-03 ; -6.861802e-03 + i -9.686527e-04 ; -0.000000e+00 + i -0.000000e+00 ; 4.038367e-03 + i 5.698944e-04 ; -1.603320e-02 + i -2.262920e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.668636e-02 + i 2.354779e-03 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; 5.427581e-02 + i 7.659403e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.428611e+00 + i 6.048527e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.046962e-01 + i -2.888704e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 3.617072e-02 + i 5.104096e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.073596e-05 + i -1.830233e-06 ; 1.969691e-02 + i 2.779628e-03 ; -1.969691e-02 + i -2.779628e-03 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.427581e-02 + i -7.659403e-03 ; 
-4.038367e-03 + i -5.698944e-04 ; 2.681588e-03 + i 3.781106e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.668636e-02 + i -2.354779e-03 ; 3.178722e-03 + i 4.482661e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.027040e-03 + i 7.091007e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.977198e-02 + i 2.789907e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.053468e-03 + i -4.309054e-04 ; 2.399274e-03 + i 3.382705e-04 ; 1.118674e-03 + i 1.578673e-04 ; -9.541883e-03 + i -1.346551e-03 ; 3.653719e-03 + i 5.152977e-04 ; 5.517000e-03 + i 7.785590e-04 ; -0.000000e+00 + i -0.000000e+00 ; 4.161091e-03 + i 5.868982e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.282657e-02 + i 1.809771e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.046962e-01 + i -2.888704e-02 ; -0.000000e+00 + i -0.000000e+00 ; 5.427581e-02 + i 7.659403e-03 ; -1.810510e-02 + i -2.555307e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.428611e+00 + i 6.048527e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; 5.427581e-02 + i 7.659403e-03 ; 1.969691e-02 + i 2.779628e-03 ; -1.073596e-05 + i -1.830233e-06 ; 1.969691e-02 + i 2.779628e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.617072e-02 + i 5.104096e-03 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.161091e-03 + i 5.868982e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.282657e-02 + i 1.809771e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.027040e-03 + i 7.091007e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.977198e-02 + i 2.789907e-03 ; 3.053468e-03 + i 4.309054e-04 ; 1.118674e-03 + i 1.578673e-04 ; 2.399274e-03 + i 3.382705e-04 ; 9.541883e-03 + i 1.346551e-03 ; 5.517000e-03 + i 7.785590e-04 ; 3.653719e-03 + i 5.152977e-04 ; 4.038367e-03 + i 5.698944e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.681588e-03 + i 3.781106e-04 ; 1.668636e-02 + i 2.354779e-03 ; 0.000000e+00 + i -0.000000e+00 ; 3.178722e-03 + i 4.482661e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.617072e-02 + i 5.104096e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.428611e+00 + i 6.048527e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; 0.000000e+00 + i -0.000000e+00 ; 5.427581e-02 + i 7.659403e-03 ; -1.810510e-02 + i -2.555307e-03 ; -1.969691e-02 + i -2.779628e-03 ; 1.969691e-02 + i 2.779628e-03 ; -1.073596e-05 + i -1.830233e-06 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.046962e-01 + i -2.888704e-02 ; -5.427581e-02 + i -7.659403e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; 
-3.204428e-03 + i -4.525239e-04 ; -1.334862e-03 + i -1.883757e-04 ; -0.000000e+00 + i -0.000000e+00 ; -6.861802e-03 + i -9.686527e-04 ; -4.038367e-03 + i -5.698944e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.952797e-03 + i -5.581338e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.007446e-02 + i -1.422022e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.623624e-03 + i -3.705608e-04 ; -1.134939e-03 + i -1.601626e-04 ; 1.134939e-03 + i 1.601626e-04 ; -4.816621e-03 + i -6.800367e-04 ; -3.053468e-03 + i -4.309054e-04 ; 3.053468e-03 + i 4.309054e-04 ; -3.204428e-03 + i -4.525239e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.334862e-03 + i 1.883757e-04 ; -6.861802e-03 + i -9.686527e-04 ; -0.000000e+00 + i -0.000000e+00 ; 4.038367e-03 + i 5.698944e-04 ; -1.810510e-02 + i -2.555307e-03 ; -5.427581e-02 + i -7.659403e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.046962e-01 + i -2.888704e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.428611e+00 + i 6.048527e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.073596e-05 + i -1.830233e-06 ; -1.969691e-02 + i -2.779628e-03 ; 1.969691e-02 + i 2.779628e-03 ; 3.617072e-02 + i 5.104096e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.427581e-02 + i 7.659403e-03 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-1.334862e-03 + i -1.883757e-04 ; 1.416080e-03 + i 1.995223e-04 ; -0.000000e+00 + i -0.000000e+00 ; -4.038367e-03 + i -5.698944e-04 ; 2.681588e-03 + i 3.781106e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.968966e-03 + i 2.775455e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.027040e-03 + i 7.091007e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.134939e-03 + i -1.601626e-04 ; 1.304868e-03 + i 1.838280e-04 ; 3.043105e-04 + i 4.294431e-05 ; -3.053468e-03 + i -4.309054e-04 ; 2.399274e-03 + i 3.382705e-04 ; 1.118674e-03 + i 1.578673e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.773996e-03 + i 2.500313e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.161091e-03 + i 5.868982e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.427581e-02 + i -7.659403e-03 ; -1.810510e-02 + i -2.555307e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.046962e-01 + i -2.888704e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.428611e+00 + i 6.048527e-02 ; -0.000000e+00 + i -0.000000e+00 ; -1.969691e-02 + i -2.779628e-03 ; -1.073596e-05 + i -1.830233e-06 ; 1.969691e-02 + i 2.779628e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.810510e-02 + i -2.555307e-03 ; 5.427581e-02 + i 7.659403e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.617072e-02 + i 5.104096e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.023202e-01 + i 1.443911e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
