1.851055e+00 + i 1.203904e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.065368e-01 + i -5.751124e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; -1.077900e-01 + i -1.524821e-02 ; 0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.077900e-01 + i -1.524821e-02 ; 7.181005e-02 + i 1.015675e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.073118e-05 + i -7.419479e-06 ; -3.911905e-02 + i -5.533866e-03 ; -3.911905e-02 + i -5.533866e-03 ; -2.002434e-02 + i -2.834344e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.862928e-03 + i -1.113964e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.364247e-02 + i -1.931550e-03 ; -8.022228e-03 + i -1.134842e-03 ; 0.000000e+00 + i -0.000000e+00 ; -6.375906e-03 + i -9.036061e-04 ; -2.652423e-03 + i -3.752179e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.364247e-02 + i -1.931550e-03 ; 0.000000e+00 + i -0.000000e+00 ; -8.022228e-03 + i -1.134842e-03 ; -6.375906e-03 + i -9.036061e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.652423e-03 + i -3.752179e-04 ; -9.579473e-03 + i -1.356790e-03 ; -6.065976e-03 + i -8.581064e-04 ; -6.065976e-03 + i -8.581064e-04 ; -5.221761e-03 + i -7.403382e-04 ; -2.255263e-03 + i -3.190347e-04 ; -2.255263e-03 + i -3.190347e-04 ; 
-3.911905e-02 + i -5.533866e-03 ; -3.911905e-02 + i -5.533866e-03 ; -4.073118e-05 + i -7.419479e-06 ; -0.000000e+00 + i -0.000000e+00 ; -1.077900e-01 + i -1.524821e-02 ; -3.597995e-02 + i -5.091460e-03 ; -1.077900e-01 + i -1.524821e-02 ; -0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.065368e-01 + i -5.751124e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.181005e-02 + i 1.015675e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.851055e+00 + i 1.203904e-01 ; 1.895224e-02 + i 2.681025e-03 ; -1.095795e-02 + i -1.550136e-03 ; 7.242072e-03 + i 1.022822e-03 ; 6.065976e-03 + i 8.581064e-04 ; -2.222342e-03 + i -3.143774e-04 ; 4.755522e-03 + i 6.710701e-04 ; 3.314133e-02 + i 4.688245e-03 ; -0.000000e+00 + i -0.000000e+00 ; 6.296563e-03 + i 8.890681e-04 ; 8.022228e-03 + i 1.134842e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.315503e-03 + i 7.502860e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.545847e-02 + i 3.599754e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.254541e-03 + i 1.166049e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.924870e-02 + i 5.550549e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.973571e-03 + i 1.409226e-03 ; 
-2.002434e-02 + i -2.834344e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.861977e-02 + i -1.112338e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.364247e-02 + i -1.931550e-03 ; 8.022228e-03 + i 1.134842e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.186085e-02 + i -4.508763e-03 ; 3.314133e-02 + i 4.688245e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.364247e-02 + i -1.931550e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.022228e-03 + i 1.134842e-03 ; -3.186085e-02 + i -4.508763e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.314133e-02 + i 4.688245e-03 ; -9.579473e-03 + i -1.356790e-03 ; 6.065976e-03 + i 8.581064e-04 ; 6.065976e-03 + i 8.581064e-04 ; -1.457867e-02 + i -2.063988e-03 ; 1.895224e-02 + i 2.681025e-03 ; 1.895224e-02 + i 2.681025e-03 ; 1.851055e+00 + i 1.203904e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.065368e-01 + i -5.751124e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; -1.077900e-01 + i -1.524821e-02 ; 0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.077900e-01 + i -1.524821e-02 ; 7.181005e-02 + i 1.015675e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.073118e-05 + i -7.419479e-06 ; -3.911905e-02 + i -5.533866e-03 ; -3.911905e-02 + i -5.533866e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; 9.973571e-03 + i 1.409226e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.924870e-02 + i 5.550549e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.022228e-03 + i 1.134842e-03 ; 5.315503e-03 + i 7.502860e-04 ; 0.000000e+00 + i -0.000000e+00 ; 3.314133e-02 + i 4.688245e-03 ; 6.296563e-03 + i 8.890681e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.254541e-03 + i 1.166049e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.545847e-02 + i 3.599754e-03 ; -0.000000e+00 + i -0.000000e+00 ; 6.065976e-03 + i 8.581064e-04 ; 4.755522e-03 + i 6.710701e-04 ; -2.222342e-03 + i -3.143774e-04 ; 1.895224e-02 + i 2.681025e-03 ; 7.242072e-03 + i 1.022822e-03 ; -1.095795e-02 + i -1.550136e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.851055e+00 + i 1.203904e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -4.065368e-01 + i -5.751124e-02 ; 0.000000e+00 + i -0.000000e+00 ; -1.077900e-01 + i -1.524821e-02 ; -3.597995e-02 + i -5.091460e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.181005e-02 + i 1.015675e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; -1.077900e-01 + i -1.524821e-02 ; -3.911905e-02 + i -5.533866e-03 ; -4.073118e-05 + i -7.419479e-06 ; -3.911905e-02 + i -5.533866e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.973571e-03 + i 1.409226e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.924870e-02 + i 5.550549e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.254541e-03 + i 1.166049e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.545847e-02 + i 3.599754e-03 ; 8.022228e-03 + i 1.134842e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.315503e-03 + i 7.502860e-04 ; 3.314133e-02 + i 4.688245e-03 ; 0.000000e+00 + i -0.000000e+00 ; 6.296563e-03 + i 8.890681e-04 ; 6.065976e-03 + i 8.581064e-04 ; -2.222342e-03 + i -3.143774e-04 ; 4.755522e-03 + i 6.710701e-04 ; 1.895224e-02 + i 2.681025e-03 ; -1.095795e-02 + i -1.550136e-03 ; 7.242072e-03 + i 1.022822e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.851055e+00 + i 1.203904e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.181005e-02 + i 1.015675e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -4.065368e-01 + i -5.751124e-02 ; -1.077900e-01 + i -1.524821e-02 ; 0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.077900e-01 + i -1.524821e-02 ; -3.597995e-02 + i -5.091460e-03 ; -3.911905e-02 + i -5.533866e-03 ; -3.911905e-02 + i -5.533866e-03 ; -4.073118e-05 + i -7.419479e-06 ; 
-7.862928e-03 + i -1.113964e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.002434e-02 + i -2.834344e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.375906e-03 + i -9.036061e-04 ; 2.652423e-03 + i 3.752179e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.364247e-02 + i -1.931550e-03 ; 8.022228e-03 + i 1.134842e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.375906e-03 + i -9.036061e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.652423e-03 + i 3.752179e-04 ; -1.364247e-02 + i -1.931550e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.022228e-03 + i 1.134842e-03 ; -5.221761e-03 + i -7.403382e-04 ; 2.255263e-03 + i 3.190347e-04 ; 2.255263e-03 + i 3.190347e-04 ; -9.579473e-03 + i -1.356790e-03 ; 6.065976e-03 + i 8.581064e-04 ; 6.065976e-03 + i 8.581064e-04 ; -4.065368e-01 + i -5.751124e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.851055e+00 + i 1.203904e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; 1.077900e-01 + i 1.524821e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.077900e-01 + i 1.524821e-02 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.073118e-05 + i -7.419479e-06 ; 3.911905e-02 + i 5.533866e-03 ; 3.911905e-02 + i 5.533866e-03 ; 7.181005e-02 + i 1.015675e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 3.903356e-03 + i 5.505216e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.973571e-03 + i 1.409226e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.652423e-03 + i 3.752179e-04 ; 2.805226e-03 + i 3.951779e-04 ; 0.000000e+00 + i -0.000000e+00 ; 8.022228e-03 + i 1.134842e-03 ; 5.315503e-03 + i 7.502860e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.516419e-03 + i 4.957849e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.254541e-03 + i 1.166049e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.255263e-03 + i 3.190347e-04 ; 2.584635e-03 + i 3.639727e-04 ; -6.047024e-04 + i -8.554260e-05 ; 6.065976e-03 + i 8.581064e-04 ; 4.755522e-03 + i 6.710701e-04 ; -2.222342e-03 + i -3.143774e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.851055e+00 + i 1.203904e-01 ; -0.000000e+00 + i -0.000000e+00 ; 1.077900e-01 + i 1.524821e-02 ; -3.597995e-02 + i -5.091460e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -4.065368e-01 + i -5.751124e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.181005e-02 + i 1.015675e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; 3.911905e-02 + i 5.533866e-03 ; -4.073118e-05 + i -7.419479e-06 ; -3.911905e-02 + i -5.533866e-03 ; 0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; -1.077900e-01 + i -1.524821e-02 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.903356e-03 + i 5.505216e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.973571e-03 + i 1.409226e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.516419e-03 + i 4.957849e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.254541e-03 + i 1.166049e-03 ; 2.652423e-03 + i 3.752179e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.805226e-03 + i 3.951779e-04 ; 8.022228e-03 + i 1.134842e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.315503e-03 + i 7.502860e-04 ; 2.255263e-03 + i 3.190347e-04 ; -6.047024e-04 + i -8.554260e-05 ; 2.584635e-03 + i 3.639727e-04 ; 6.065976e-03 + i 8.581064e-04 ; -2.222342e-03 + i -3.143774e-04 ; 4.755522e-03 + i 6.710701e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.851055e+00 + i 1.203904e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.181005e-02 + i 1.015675e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; 1.077900e-01 + i 1.524821e-02 ; 0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -4.065368e-01 + i -5.751124e-02 ; 3.911905e-02 + i 5.533866e-03 ; -3.911905e-02 + i -5.533866e-03 ; -4.073118e-05 + i -7.419479e-06 ; 0.000000e+00 + i -0.000000e+00 ; -1.077900e-01 + i -1.524821e-02 ; -3.597995e-02 + i -5.091460e-03 ; 
-1.364247e-02 + i -1.931550e-03 ; -8.022228e-03 + i -1.134842e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.186085e-02 + i -4.508763e-03 ; -3.314133e-02 + i -4.688245e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.002434e-02 + i -2.834344e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.861977e-02 + i -1.112338e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.579473e-03 + i -1.356790e-03 ; -6.065976e-03 + i -8.581064e-04 ; 6.065976e-03 + i 8.581064e-04 ; -1.457867e-02 + i -2.063988e-03 ; -1.895224e-02 + i -2.681025e-03 ; 1.895224e-02 + i 2.681025e-03 ; -1.364247e-02 + i -1.931550e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.022228e-03 + i 1.134842e-03 ; -3.186085e-02 + i -4.508763e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.314133e-02 + i 4.688245e-03 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; 1.077900e-01 + i 1.524821e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.851055e+00 + i 1.203904e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.065368e-01 + i -5.751124e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 7.181005e-02 + i 1.015675e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.073118e-05 + i -7.419479e-06 ; 3.911905e-02 + i 5.533866e-03 ; -3.911905e-02 + i -5.533866e-03 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.077900e-01 + i -1.524821e-02 ; 
-8.022228e-03 + i -1.134842e-03 ; 5.315503e-03 + i 7.502860e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.314133e-02 + i -4.688245e-03 ; 6.296563e-03 + i 8.890681e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.973571e-03 + i 1.409226e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.924870e-02 + i 5.550549e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.065976e-03 + i -8.581064e-04 ; 4.755522e-03 + i 6.710701e-04 ; 2.222342e-03 + i 3.143774e-04 ; -1.895224e-02 + i -2.681025e-03 ; 7.242072e-03 + i 1.022822e-03 ; 1.095795e-02 + i 1.550136e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.254541e-03 + i 1.166049e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.545847e-02 + i 3.599754e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.065368e-01 + i -5.751124e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.077900e-01 + i 1.524821e-02 ; -3.597995e-02 + i -5.091460e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.851055e+00 + i 1.203904e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; 1.077900e-01 + i 1.524821e-02 ; 3.911905e-02 + i 5.533866e-03 ; -4.073118e-05 + i -7.419479e-06 ; 3.911905e-02 + i 5.533866e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.181005e-02 + i 1.015675e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.254541e-03 + i 1.166049e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.545847e-02 + i 3.599754e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.973571e-03 + i 1.409226e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.924870e-02 + i 5.550549e-03 ; 6.065976e-03 + i 8.581064e-04 ; 2.222342e-03 + i 3.143774e-04 ; 4.755522e-03 + i 6.710701e-04 ; 1.895224e-02 + i 2.681025e-03 ; 1.095795e-02 + i 1.550136e-03 ; 7.242072e-03 + i 1.022822e-03 ; 8.022228e-03 + i 1.134842e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.315503e-03 + i 7.502860e-04 ; 3.314133e-02 + i 4.688245e-03 ; 0.000000e+00 + i -0.000000e+00 ; 6.296563e-03 + i 8.890681e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.181005e-02 + i 1.015675e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.851055e+00 + i 1.203904e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.077900e-01 + i 1.524821e-02 ; -3.597995e-02 + i -5.091460e-03 ; -3.911905e-02 + i -5.533866e-03 ; 3.911905e-02 + i 5.533866e-03 ; -4.073118e-05 + i -7.419479e-06 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -4.065368e-01 + i -5.751124e-02 ; -1.077900e-01 + i -1.524821e-02 ; 0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; 
-6.375906e-03 + i -9.036061e-04 ; -2.652423e-03 + i -3.752179e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.364247e-02 + i -1.931550e-03 ; -8.022228e-03 + i -1.134842e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.862928e-03 + i -1.113964e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.002434e-02 + i -2.834344e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.221761e-03 + i -7.403382e-04 ; -2.255263e-03 + i -3.190347e-04 ; 2.255263e-03 + i 3.190347e-04 ; -9.579473e-03 + i -1.356790e-03 ; -6.065976e-03 + i -8.581064e-04 ; 6.065976e-03 + i 8.581064e-04 ; -6.375906e-03 + i -9.036061e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.652423e-03 + i 3.752179e-04 ; -1.364247e-02 + i -1.931550e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.022228e-03 + i 1.134842e-03 ; -3.597995e-02 + i -5.091460e-03 ; -1.077900e-01 + i -1.524821e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.065368e-01 + i -5.751124e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.851055e+00 + i 1.203904e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.073118e-05 + i -7.419479e-06 ; -3.911905e-02 + i -5.533866e-03 ; 3.911905e-02 + i 5.533866e-03 ; 7.181005e-02 + i 1.015675e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.077900e-01 + i 1.524821e-02 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-2.652423e-03 + i -3.752179e-04 ; 2.805226e-03 + i 3.951779e-04 ; -0.000000e+00 + i -0.000000e+00 ; -8.022228e-03 + i -1.134842e-03 ; 5.315503e-03 + i 7.502860e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.903356e-03 + i 5.505216e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.973571e-03 + i 1.409226e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.255263e-03 + i -3.190347e-04 ; 2.584635e-03 + i 3.639727e-04 ; 6.047024e-04 + i 8.554260e-05 ; -6.065976e-03 + i -8.581064e-04 ; 4.755522e-03 + i 6.710701e-04 ; 2.222342e-03 + i 3.143774e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.516419e-03 + i 4.957849e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.254541e-03 + i 1.166049e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.077900e-01 + i -1.524821e-02 ; -3.597995e-02 + i -5.091460e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.065368e-01 + i -5.751124e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.851055e+00 + i 1.203904e-01 ; -0.000000e+00 + i -0.000000e+00 ; -3.911905e-02 + i -5.533866e-03 ; -4.073118e-05 + i -7.419479e-06 ; 3.911905e-02 + i 5.533866e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.597995e-02 + i -5.091460e-03 ; 1.077900e-01 + i 1.524821e-02 ; -0.000000e+00 + i -0.000000e+00 ; 7.181005e-02 + i 1.015675e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.031623e-01 + i 2.873812e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
