1.407033e+00 + i 6.261629e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.943896e-01 + i -2.990455e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; -5.154304e-02 + i -7.929214e-03 ; 0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.154304e-02 + i -7.929214e-03 ; 3.434986e-02 + i 5.283982e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.928527e-06 + i -1.816190e-06 ; -1.870515e-02 + i -2.877540e-03 ; -1.870515e-02 + i -2.877540e-03 ; -9.566979e-03 + i -1.472042e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.753597e-03 + i -5.777299e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -6.516104e-03 + i -1.002705e-03 ; -3.835008e-03 + i -5.899651e-04 ; 0.000000e+00 + i -0.000000e+00 ; -3.042919e-03 + i -4.684015e-04 ; -1.267633e-03 + i -1.950085e-04 ; 0.000000e+00 + i -0.000000e+00 ; -6.516104e-03 + i -1.002705e-03 ; 0.000000e+00 + i -0.000000e+00 ; -3.835008e-03 + i -5.899651e-04 ; -3.042919e-03 + i -4.684015e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.267633e-03 + i -1.950085e-04 ; -4.573915e-03 + i -7.039249e-04 ; -2.899701e-03 + i -4.460806e-04 ; -2.899701e-03 + i -4.460806e-04 ; -2.491367e-03 + i -3.835526e-04 ; -1.077777e-03 + i -1.658018e-04 ; -1.077777e-03 + i -1.658018e-04 ; 
-1.870515e-02 + i -2.877540e-03 ; -1.870515e-02 + i -2.877540e-03 ; -9.928527e-06 + i -1.816190e-06 ; -0.000000e+00 + i -0.000000e+00 ; -5.154304e-02 + i -7.929214e-03 ; -1.719319e-02 + i -2.645233e-03 ; -5.154304e-02 + i -7.929214e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.943896e-01 + i -2.990455e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.434986e-02 + i 5.283982e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.407033e+00 + i 6.261629e-02 ; 9.061421e-03 + i 1.393980e-03 ; -5.239202e-03 + i -8.059818e-04 ; 3.469950e-03 + i 5.335171e-04 ; 2.899701e-03 + i 4.460806e-04 ; -1.062340e-03 + i -1.634269e-04 ; 2.278602e-03 + i 3.502440e-04 ; 1.584617e-02 + i 2.437724e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.018899e-03 + i 4.641288e-04 ; 3.835008e-03 + i 5.899651e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.546711e-03 + i 3.914890e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.218096e-02 + i 1.873591e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.951711e-03 + i 6.076297e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.877671e-02 + i 2.888260e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.774069e-03 + i 7.341385e-04 ; 
-9.566979e-03 + i -1.472042e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.758326e-02 + i -5.781975e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.516104e-03 + i -1.002705e-03 ; 3.835008e-03 + i 5.899651e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.522566e-02 + i -2.342555e-03 ; 1.584617e-02 + i 2.437724e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.516104e-03 + i -1.002705e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.835008e-03 + i 5.899651e-04 ; -1.522566e-02 + i -2.342555e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.584617e-02 + i 2.437724e-03 ; -4.573915e-03 + i -7.039249e-04 ; 2.899701e-03 + i 4.460806e-04 ; 2.899701e-03 + i 4.460806e-04 ; -6.962957e-03 + i -1.071447e-03 ; 9.061421e-03 + i 1.393980e-03 ; 9.061421e-03 + i 1.393980e-03 ; 1.407033e+00 + i 6.261629e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.943896e-01 + i -2.990455e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; -5.154304e-02 + i -7.929214e-03 ; 0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.154304e-02 + i -7.929214e-03 ; 3.434986e-02 + i 5.283982e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.928527e-06 + i -1.816190e-06 ; -1.870515e-02 + i -2.877540e-03 ; -1.870515e-02 + i -2.877540e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; 4.774069e-03 + i 7.341385e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.877671e-02 + i 2.888260e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.835008e-03 + i 5.899651e-04 ; 2.546711e-03 + i 3.914890e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.584617e-02 + i 2.437724e-03 ; 3.018899e-03 + i 4.641288e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.951711e-03 + i 6.076297e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.218096e-02 + i 1.873591e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.899701e-03 + i 4.460806e-04 ; 2.278602e-03 + i 3.502440e-04 ; -1.062340e-03 + i -1.634269e-04 ; 9.061421e-03 + i 1.393980e-03 ; 3.469950e-03 + i 5.335171e-04 ; -5.239202e-03 + i -8.059818e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.407033e+00 + i 6.261629e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.943896e-01 + i -2.990455e-02 ; 0.000000e+00 + i -0.000000e+00 ; -5.154304e-02 + i -7.929214e-03 ; -1.719319e-02 + i -2.645233e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.434986e-02 + i 5.283982e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; -5.154304e-02 + i -7.929214e-03 ; -1.870515e-02 + i -2.877540e-03 ; -9.928527e-06 + i -1.816190e-06 ; -1.870515e-02 + i -2.877540e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.774069e-03 + i 7.341385e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.877671e-02 + i 2.888260e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.951711e-03 + i 6.076297e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.218096e-02 + i 1.873591e-03 ; 3.835008e-03 + i 5.899651e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.546711e-03 + i 3.914890e-04 ; 1.584617e-02 + i 2.437724e-03 ; 0.000000e+00 + i -0.000000e+00 ; 3.018899e-03 + i 4.641288e-04 ; 2.899701e-03 + i 4.460806e-04 ; -1.062340e-03 + i -1.634269e-04 ; 2.278602e-03 + i 3.502440e-04 ; 9.061421e-03 + i 1.393980e-03 ; -5.239202e-03 + i -8.059818e-04 ; 3.469950e-03 + i 5.335171e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.407033e+00 + i 6.261629e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.434986e-02 + i 5.283982e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.943896e-01 + i -2.990455e-02 ; -5.154304e-02 + i -7.929214e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.154304e-02 + i -7.929214e-03 ; -1.719319e-02 + i -2.645233e-03 ; -1.870515e-02 + i -2.877540e-03 ; -1.870515e-02 + i -2.877540e-03 ; -9.928527e-06 + i -1.816190e-06 ; 
-3.753597e-03 + i -5.777299e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.566979e-03 + i -1.472042e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.042919e-03 + i -4.684015e-04 ; 1.267633e-03 + i 1.950085e-04 ; -0.000000e+00 + i -0.000000e+00 ; -6.516104e-03 + i -1.002705e-03 ; 3.835008e-03 + i 5.899651e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.042919e-03 + i -4.684015e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.267633e-03 + i 1.950085e-04 ; -6.516104e-03 + i -1.002705e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.835008e-03 + i 5.899651e-04 ; -2.491367e-03 + i -3.835526e-04 ; 1.077777e-03 + i 1.658018e-04 ; 1.077777e-03 + i 1.658018e-04 ; -4.573915e-03 + i -7.039249e-04 ; 2.899701e-03 + i 4.460806e-04 ; 2.899701e-03 + i 4.460806e-04 ; -1.943896e-01 + i -2.990455e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.407033e+00 + i 6.261629e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; 5.154304e-02 + i 7.929214e-03 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.154304e-02 + i 7.929214e-03 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.928527e-06 + i -1.816190e-06 ; 1.870515e-02 + i 2.877540e-03 ; 1.870515e-02 + i 2.877540e-03 ; 3.434986e-02 + i 5.283982e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.869927e-03 + i 2.873749e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.774069e-03 + i 7.341385e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.267633e-03 + i 1.950085e-04 ; 1.344881e-03 + i 2.066034e-04 ; 0.000000e+00 + i -0.000000e+00 ; 3.835008e-03 + i 5.899651e-04 ; 2.546711e-03 + i 3.914890e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.684770e-03 + i 2.588910e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.951711e-03 + i 6.076297e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.077777e-03 + i 1.658018e-04 ; 1.239265e-03 + i 1.903558e-04 ; -2.889838e-04 + i -4.445634e-05 ; 2.899701e-03 + i 4.460806e-04 ; 2.278602e-03 + i 3.502440e-04 ; -1.062340e-03 + i -1.634269e-04 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.407033e+00 + i 6.261629e-02 ; -0.000000e+00 + i -0.000000e+00 ; 5.154304e-02 + i 7.929214e-03 ; -1.719319e-02 + i -2.645233e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.943896e-01 + i -2.990455e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.434986e-02 + i 5.283982e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.870515e-02 + i 2.877540e-03 ; -9.928527e-06 + i -1.816190e-06 ; -1.870515e-02 + i -2.877540e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; -5.154304e-02 + i -7.929214e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.869927e-03 + i 2.873749e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.774069e-03 + i 7.341385e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.684770e-03 + i 2.588910e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.951711e-03 + i 6.076297e-04 ; 1.267633e-03 + i 1.950085e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.344881e-03 + i 2.066034e-04 ; 3.835008e-03 + i 5.899651e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.546711e-03 + i 3.914890e-04 ; 1.077777e-03 + i 1.658018e-04 ; -2.889838e-04 + i -4.445634e-05 ; 1.239265e-03 + i 1.903558e-04 ; 2.899701e-03 + i 4.460806e-04 ; -1.062340e-03 + i -1.634269e-04 ; 2.278602e-03 + i 3.502440e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.407033e+00 + i 6.261629e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.434986e-02 + i 5.283982e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; 5.154304e-02 + i 7.929214e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.943896e-01 + i -2.990455e-02 ; 1.870515e-02 + i 2.877540e-03 ; -1.870515e-02 + i -2.877540e-03 ; -9.928527e-06 + i -1.816190e-06 ; 0.000000e+00 + i -0.000000e+00 ; -5.154304e-02 + i -7.929214e-03 ; -1.719319e-02 + i -2.645233e-03 ; 
-6.516104e-03 + i -1.002705e-03 ; -3.835008e-03 + i -5.899651e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.522566e-02 + i -2.342555e-03 ; -1.584617e-02 + i -2.437724e-03 ; -0.000000e+00 + i -0.000000e+00 ; -9.566979e-03 + i -1.472042e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.758326e-02 + i -5.781975e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.573915e-03 + i -7.039249e-04 ; -2.899701e-03 + i -4.460806e-04 ; 2.899701e-03 + i 4.460806e-04 ; -6.962957e-03 + i -1.071447e-03 ; -9.061421e-03 + i -1.393980e-03 ; 9.061421e-03 + i 1.393980e-03 ; -6.516104e-03 + i -1.002705e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.835008e-03 + i 5.899651e-04 ; -1.522566e-02 + i -2.342555e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.584617e-02 + i 2.437724e-03 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; 5.154304e-02 + i 7.929214e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.407033e+00 + i 6.261629e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.943896e-01 + i -2.990455e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 3.434986e-02 + i 5.283982e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.928527e-06 + i -1.816190e-06 ; 1.870515e-02 + i 2.877540e-03 ; -1.870515e-02 + i -2.877540e-03 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.154304e-02 + i -7.929214e-03 ; 
-3.835008e-03 + i -5.899651e-04 ; 2.546711e-03 + i 3.914890e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.584617e-02 + i -2.437724e-03 ; 3.018899e-03 + i 4.641288e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.774069e-03 + i 7.341385e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.877671e-02 + i 2.888260e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.899701e-03 + i -4.460806e-04 ; 2.278602e-03 + i 3.502440e-04 ; 1.062340e-03 + i 1.634269e-04 ; -9.061421e-03 + i -1.393980e-03 ; 3.469950e-03 + i 5.335171e-04 ; 5.239202e-03 + i 8.059818e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.951711e-03 + i 6.076297e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.218096e-02 + i 1.873591e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.943896e-01 + i -2.990455e-02 ; -0.000000e+00 + i -0.000000e+00 ; 5.154304e-02 + i 7.929214e-03 ; -1.719319e-02 + i -2.645233e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.407033e+00 + i 6.261629e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; 5.154304e-02 + i 7.929214e-03 ; 1.870515e-02 + i 2.877540e-03 ; -9.928527e-06 + i -1.816190e-06 ; 1.870515e-02 + i 2.877540e-03 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.434986e-02 + i 5.283982e-03 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.951711e-03 + i 6.076297e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.218096e-02 + i 1.873591e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.774069e-03 + i 7.341385e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.877671e-02 + i 2.888260e-03 ; 2.899701e-03 + i 4.460806e-04 ; 1.062340e-03 + i 1.634269e-04 ; 2.278602e-03 + i 3.502440e-04 ; 9.061421e-03 + i 1.393980e-03 ; 5.239202e-03 + i 8.059818e-04 ; 3.469950e-03 + i 5.335171e-04 ; 3.835008e-03 + i 5.899651e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.546711e-03 + i 3.914890e-04 ; 1.584617e-02 + i 2.437724e-03 ; 0.000000e+00 + i -0.000000e+00 ; 3.018899e-03 + i 4.641288e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.434986e-02 + i 5.283982e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.407033e+00 + i 6.261629e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; 0.000000e+00 + i -0.000000e+00 ; 5.154304e-02 + i 7.929214e-03 ; -1.719319e-02 + i -2.645233e-03 ; -1.870515e-02 + i -2.877540e-03 ; 1.870515e-02 + i 2.877540e-03 ; -9.928527e-06 + i -1.816190e-06 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.943896e-01 + i -2.990455e-02 ; -5.154304e-02 + i -7.929214e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; 
-3.042919e-03 + i -4.684015e-04 ; -1.267633e-03 + i -1.950085e-04 ; -0.000000e+00 + i -0.000000e+00 ; -6.516104e-03 + i -1.002705e-03 ; -3.835008e-03 + i -5.899651e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.753597e-03 + i -5.777299e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.566979e-03 + i -1.472042e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.491367e-03 + i -3.835526e-04 ; -1.077777e-03 + i -1.658018e-04 ; 1.077777e-03 + i 1.658018e-04 ; -4.573915e-03 + i -7.039249e-04 ; -2.899701e-03 + i -4.460806e-04 ; 2.899701e-03 + i 4.460806e-04 ; -3.042919e-03 + i -4.684015e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.267633e-03 + i 1.950085e-04 ; -6.516104e-03 + i -1.002705e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.835008e-03 + i 5.899651e-04 ; -1.719319e-02 + i -2.645233e-03 ; -5.154304e-02 + i -7.929214e-03 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.943896e-01 + i -2.990455e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.407033e+00 + i 6.261629e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.928527e-06 + i -1.816190e-06 ; -1.870515e-02 + i -2.877540e-03 ; 1.870515e-02 + i 2.877540e-03 ; 3.434986e-02 + i 5.283982e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.154304e-02 + i 7.929214e-03 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-1.267633e-03 + i -1.950085e-04 ; 1.344881e-03 + i 2.066034e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.835008e-03 + i -5.899651e-04 ; 2.546711e-03 + i 3.914890e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.869927e-03 + i 2.873749e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.774069e-03 + i 7.341385e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.077777e-03 + i -1.658018e-04 ; 1.239265e-03 + i 1.903558e-04 ; 2.889838e-04 + i 4.445634e-05 ; -2.899701e-03 + i -4.460806e-04 ; 2.278602e-03 + i 3.502440e-04 ; 1.062340e-03 + i 1.634269e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.684770e-03 + i 2.588910e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.951711e-03 + i 6.076297e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.154304e-02 + i -7.929214e-03 ; -1.719319e-02 + i -2.645233e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.943896e-01 + i -2.990455e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.407033e+00 + i 6.261629e-02 ; -0.000000e+00 + i -0.000000e+00 ; -1.870515e-02 + i -2.877540e-03 ; -9.928527e-06 + i -1.816190e-06 ; 1.870515e-02 + i 2.877540e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.719319e-02 + i -2.645233e-03 ; 5.154304e-02 + i 7.929214e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.434986e-02 + i 5.283982e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.716894e-02 + i 1.494787e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
