1.113177e+00 + i 1.357037e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.404752e-02 + i -6.480553e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; -1.433104e-02 + i -1.718356e-02 ; 0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.433104e-02 + i -1.718356e-02 ; 9.551493e-03 + i 1.145254e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.058347e-06 + i -2.596010e-06 ; -5.200731e-03 + i -6.235910e-03 ; -5.200731e-03 + i -6.235910e-03 ; -2.659391e-03 + i -3.188856e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.043169e-03 + i -1.250934e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.811179e-03 + i -2.171812e-03 ; -1.066215e-03 + i -1.278439e-03 ; 0.000000e+00 + i -0.000000e+00 ; -8.455978e-04 + i -1.014037e-03 ; -3.524053e-04 + i -4.225498e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.811179e-03 + i -2.171812e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.066215e-03 + i -1.278439e-03 ; -8.455978e-04 + i -1.014037e-03 ; 0.000000e+00 + i -0.000000e+00 ; -3.524053e-04 + i -4.225498e-04 ; -1.271216e-03 + i -1.524373e-03 ; -8.061709e-04 + i -9.666350e-04 ; -8.061709e-04 + i -9.666350e-04 ; -6.922671e-04 + i -8.301871e-04 ; -2.996219e-04 + i -3.592601e-04 ; -2.996219e-04 + i -3.592601e-04 ; 
-5.200731e-03 + i -6.235910e-03 ; -5.200731e-03 + i -6.235910e-03 ; -2.058347e-06 + i -2.596010e-06 ; -0.000000e+00 + i -0.000000e+00 ; -1.433104e-02 + i -1.718356e-02 ; -4.779550e-03 + i -5.731022e-03 ; -1.433104e-02 + i -1.718356e-02 ; -0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.404752e-02 + i -6.480553e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.551493e-03 + i 1.145254e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.113177e+00 + i 1.357037e-01 ; 2.519361e-03 + i 3.020827e-03 ; -1.456664e-03 + i -1.746605e-03 ; 9.653113e-04 + i 1.157324e-03 ; 8.061709e-04 + i 9.666350e-04 ; -2.953502e-04 + i -3.541382e-04 ; 6.339110e-04 + i 7.599597e-04 ; 4.405782e-03 + i 5.282730e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.399734e-04 + i 1.007038e-03 ; 1.066215e-03 + i 1.278439e-03 ; -0.000000e+00 + i -0.000000e+00 ; 7.084788e-04 + i 8.493699e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.387343e-03 + i 4.061447e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.099099e-03 + i 1.317741e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.221332e-03 + i 6.260482e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.327771e-03 + i 1.591929e-03 ; 
-2.659391e-03 + i -3.188856e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.044885e-02 + i -1.252876e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.811179e-03 + i -2.171812e-03 ; 1.066215e-03 + i 1.278439e-03 ; -0.000000e+00 + i -0.000000e+00 ; -4.232644e-03 + i -5.075257e-03 ; 4.405782e-03 + i 5.282730e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.811179e-03 + i -2.171812e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.066215e-03 + i 1.278439e-03 ; -4.232644e-03 + i -5.075257e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.405782e-03 + i 5.282730e-03 ; -1.271216e-03 + i -1.524373e-03 ; 8.061709e-04 + i 9.666350e-04 ; 8.061709e-04 + i 9.666350e-04 ; -1.935366e-03 + i -2.320719e-03 ; 2.519361e-03 + i 3.020827e-03 ; 2.519361e-03 + i 3.020827e-03 ; 1.113177e+00 + i 1.357037e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.404752e-02 + i -6.480553e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; -1.433104e-02 + i -1.718356e-02 ; 0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.433104e-02 + i -1.718356e-02 ; 9.551493e-03 + i 1.145254e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.058347e-06 + i -2.596010e-06 ; -5.200731e-03 + i -6.235910e-03 ; -5.200731e-03 + i -6.235910e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.327771e-03 + i 1.591929e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.221332e-03 + i 6.260482e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.066215e-03 + i 1.278439e-03 ; 7.084788e-04 + i 8.493699e-04 ; 0.000000e+00 + i -0.000000e+00 ; 4.405782e-03 + i 5.282730e-03 ; 8.399734e-04 + i 1.007038e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.099099e-03 + i 1.317741e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.387343e-03 + i 4.061447e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.061709e-04 + i 9.666350e-04 ; 6.339110e-04 + i 7.599597e-04 ; -2.953502e-04 + i -3.541382e-04 ; 2.519361e-03 + i 3.020827e-03 ; 9.653113e-04 + i 1.157324e-03 ; -1.456664e-03 + i -1.746605e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.113177e+00 + i 1.357037e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.404752e-02 + i -6.480553e-02 ; 0.000000e+00 + i -0.000000e+00 ; -1.433104e-02 + i -1.718356e-02 ; -4.779550e-03 + i -5.731022e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.551493e-03 + i 1.145254e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; -1.433104e-02 + i -1.718356e-02 ; -5.200731e-03 + i -6.235910e-03 ; -2.058347e-06 + i -2.596010e-06 ; -5.200731e-03 + i -6.235910e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.327771e-03 + i 1.591929e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.221332e-03 + i 6.260482e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.099099e-03 + i 1.317741e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.387343e-03 + i 4.061447e-03 ; 1.066215e-03 + i 1.278439e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.084788e-04 + i 8.493699e-04 ; 4.405782e-03 + i 5.282730e-03 ; 0.000000e+00 + i -0.000000e+00 ; 8.399734e-04 + i 1.007038e-03 ; 8.061709e-04 + i 9.666350e-04 ; -2.953502e-04 + i -3.541382e-04 ; 6.339110e-04 + i 7.599597e-04 ; 2.519361e-03 + i 3.020827e-03 ; -1.456664e-03 + i -1.746605e-03 ; 9.653113e-04 + i 1.157324e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.113177e+00 + i 1.357037e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.551493e-03 + i 1.145254e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.404752e-02 + i -6.480553e-02 ; -1.433104e-02 + i -1.718356e-02 ; 0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.433104e-02 + i -1.718356e-02 ; -4.779550e-03 + i -5.731022e-03 ; -5.200731e-03 + i -6.235910e-03 ; -5.200731e-03 + i -6.235910e-03 ; -2.058347e-06 + i -2.596010e-06 ; 
-1.043169e-03 + i -1.250934e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.659391e-03 + i -3.188856e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.455978e-04 + i -1.014037e-03 ; 3.524053e-04 + i 4.225498e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.811179e-03 + i -2.171812e-03 ; 1.066215e-03 + i 1.278439e-03 ; -0.000000e+00 + i -0.000000e+00 ; -8.455978e-04 + i -1.014037e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.524053e-04 + i 4.225498e-04 ; -1.811179e-03 + i -2.171812e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.066215e-03 + i 1.278439e-03 ; -6.922671e-04 + i -8.301871e-04 ; 2.996219e-04 + i 3.592601e-04 ; 2.996219e-04 + i 3.592601e-04 ; -1.271216e-03 + i -1.524373e-03 ; 8.061709e-04 + i 9.666350e-04 ; 8.061709e-04 + i 9.666350e-04 ; -5.404752e-02 + i -6.480553e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.113177e+00 + i 1.357037e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; 1.433104e-02 + i 1.718356e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.433104e-02 + i 1.718356e-02 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.058347e-06 + i -2.596010e-06 ; 5.200731e-03 + i 6.235910e-03 ; 5.200731e-03 + i 6.235910e-03 ; 9.551493e-03 + i 1.145254e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 5.202027e-04 + i 6.236184e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.327771e-03 + i 1.591929e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.524053e-04 + i 4.225498e-04 ; 3.742225e-04 + i 4.485817e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.066215e-03 + i 1.278439e-03 ; 7.084788e-04 + i 8.493699e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.687128e-04 + i 5.618797e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.099099e-03 + i 1.317741e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.996219e-04 + i 3.592601e-04 ; 3.448480e-04 + i 4.133603e-04 ; -8.033745e-05 + i -9.632820e-05 ; 8.061709e-04 + i 9.666350e-04 ; 6.339110e-04 + i 7.599597e-04 ; -2.953502e-04 + i -3.541382e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.113177e+00 + i 1.357037e-01 ; -0.000000e+00 + i -0.000000e+00 ; 1.433104e-02 + i 1.718356e-02 ; -4.779550e-03 + i -5.731022e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.404752e-02 + i -6.480553e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.551493e-03 + i 1.145254e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; 5.200731e-03 + i 6.235910e-03 ; -2.058347e-06 + i -2.596010e-06 ; -5.200731e-03 + i -6.235910e-03 ; 0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; -1.433104e-02 + i -1.718356e-02 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.202027e-04 + i 6.236184e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.327771e-03 + i 1.591929e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.687128e-04 + i 5.618797e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.099099e-03 + i 1.317741e-03 ; 3.524053e-04 + i 4.225498e-04 ; 0.000000e+00 + i -0.000000e+00 ; 3.742225e-04 + i 4.485817e-04 ; 1.066215e-03 + i 1.278439e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.084788e-04 + i 8.493699e-04 ; 2.996219e-04 + i 3.592601e-04 ; -8.033745e-05 + i -9.632820e-05 ; 3.448480e-04 + i 4.133603e-04 ; 8.061709e-04 + i 9.666350e-04 ; -2.953502e-04 + i -3.541382e-04 ; 6.339110e-04 + i 7.599597e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.113177e+00 + i 1.357037e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.551493e-03 + i 1.145254e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; 1.433104e-02 + i 1.718356e-02 ; 0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.404752e-02 + i -6.480553e-02 ; 5.200731e-03 + i 6.235910e-03 ; -5.200731e-03 + i -6.235910e-03 ; -2.058347e-06 + i -2.596010e-06 ; 0.000000e+00 + i -0.000000e+00 ; -1.433104e-02 + i -1.718356e-02 ; -4.779550e-03 + i -5.731022e-03 ; 
-1.811179e-03 + i -2.171812e-03 ; -1.066215e-03 + i -1.278439e-03 ; -0.000000e+00 + i -0.000000e+00 ; -4.232644e-03 + i -5.075257e-03 ; -4.405782e-03 + i -5.282730e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.659391e-03 + i -3.188856e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.044885e-02 + i -1.252876e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.271216e-03 + i -1.524373e-03 ; -8.061709e-04 + i -9.666350e-04 ; 8.061709e-04 + i 9.666350e-04 ; -1.935366e-03 + i -2.320719e-03 ; -2.519361e-03 + i -3.020827e-03 ; 2.519361e-03 + i 3.020827e-03 ; -1.811179e-03 + i -2.171812e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.066215e-03 + i 1.278439e-03 ; -4.232644e-03 + i -5.075257e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.405782e-03 + i 5.282730e-03 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; 1.433104e-02 + i 1.718356e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.113177e+00 + i 1.357037e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.404752e-02 + i -6.480553e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 9.551493e-03 + i 1.145254e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.058347e-06 + i -2.596010e-06 ; 5.200731e-03 + i 6.235910e-03 ; -5.200731e-03 + i -6.235910e-03 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.433104e-02 + i -1.718356e-02 ; 
-1.066215e-03 + i -1.278439e-03 ; 7.084788e-04 + i 8.493699e-04 ; -0.000000e+00 + i -0.000000e+00 ; -4.405782e-03 + i -5.282730e-03 ; 8.399734e-04 + i 1.007038e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.327771e-03 + i 1.591929e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.221332e-03 + i 6.260482e-03 ; -0.000000e+00 + i -0.000000e+00 ; -8.061709e-04 + i -9.666350e-04 ; 6.339110e-04 + i 7.599597e-04 ; 2.953502e-04 + i 3.541382e-04 ; -2.519361e-03 + i -3.020827e-03 ; 9.653113e-04 + i 1.157324e-03 ; 1.456664e-03 + i 1.746605e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.099099e-03 + i 1.317741e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.387343e-03 + i 4.061447e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.404752e-02 + i -6.480553e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.433104e-02 + i 1.718356e-02 ; -4.779550e-03 + i -5.731022e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.113177e+00 + i 1.357037e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; 1.433104e-02 + i 1.718356e-02 ; 5.200731e-03 + i 6.235910e-03 ; -2.058347e-06 + i -2.596010e-06 ; 5.200731e-03 + i 6.235910e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.551493e-03 + i 1.145254e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.099099e-03 + i 1.317741e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.387343e-03 + i 4.061447e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.327771e-03 + i 1.591929e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.221332e-03 + i 6.260482e-03 ; 8.061709e-04 + i 9.666350e-04 ; 2.953502e-04 + i 3.541382e-04 ; 6.339110e-04 + i 7.599597e-04 ; 2.519361e-03 + i 3.020827e-03 ; 1.456664e-03 + i 1.746605e-03 ; 9.653113e-04 + i 1.157324e-03 ; 1.066215e-03 + i 1.278439e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.084788e-04 + i 8.493699e-04 ; 4.405782e-03 + i 5.282730e-03 ; 0.000000e+00 + i -0.000000e+00 ; 8.399734e-04 + i 1.007038e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.551493e-03 + i 1.145254e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.113177e+00 + i 1.357037e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.433104e-02 + i 1.718356e-02 ; -4.779550e-03 + i -5.731022e-03 ; -5.200731e-03 + i -6.235910e-03 ; 5.200731e-03 + i 6.235910e-03 ; -2.058347e-06 + i -2.596010e-06 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.404752e-02 + i -6.480553e-02 ; -1.433104e-02 + i -1.718356e-02 ; 0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; 
-8.455978e-04 + i -1.014037e-03 ; -3.524053e-04 + i -4.225498e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.811179e-03 + i -2.171812e-03 ; -1.066215e-03 + i -1.278439e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.043169e-03 + i -1.250934e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.659391e-03 + i -3.188856e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.922671e-04 + i -8.301871e-04 ; -2.996219e-04 + i -3.592601e-04 ; 2.996219e-04 + i 3.592601e-04 ; -1.271216e-03 + i -1.524373e-03 ; -8.061709e-04 + i -9.666350e-04 ; 8.061709e-04 + i 9.666350e-04 ; -8.455978e-04 + i -1.014037e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.524053e-04 + i 4.225498e-04 ; -1.811179e-03 + i -2.171812e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.066215e-03 + i 1.278439e-03 ; -4.779550e-03 + i -5.731022e-03 ; -1.433104e-02 + i -1.718356e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.404752e-02 + i -6.480553e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.113177e+00 + i 1.357037e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.058347e-06 + i -2.596010e-06 ; -5.200731e-03 + i -6.235910e-03 ; 5.200731e-03 + i 6.235910e-03 ; 9.551493e-03 + i 1.145254e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.433104e-02 + i 1.718356e-02 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-3.524053e-04 + i -4.225498e-04 ; 3.742225e-04 + i 4.485817e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.066215e-03 + i -1.278439e-03 ; 7.084788e-04 + i 8.493699e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.202027e-04 + i 6.236184e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.327771e-03 + i 1.591929e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.996219e-04 + i -3.592601e-04 ; 3.448480e-04 + i 4.133603e-04 ; 8.033745e-05 + i 9.632820e-05 ; -8.061709e-04 + i -9.666350e-04 ; 6.339110e-04 + i 7.599597e-04 ; 2.953502e-04 + i 3.541382e-04 ; -0.000000e+00 + i -0.000000e+00 ; 4.687128e-04 + i 5.618797e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.099099e-03 + i 1.317741e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.433104e-02 + i -1.718356e-02 ; -4.779550e-03 + i -5.731022e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.404752e-02 + i -6.480553e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.113177e+00 + i 1.357037e-01 ; -0.000000e+00 + i -0.000000e+00 ; -5.200731e-03 + i -6.235910e-03 ; -2.058347e-06 + i -2.596010e-06 ; 5.200731e-03 + i 6.235910e-03 ; -0.000000e+00 + i -0.000000e+00 ; -4.779550e-03 + i -5.731022e-03 ; 1.433104e-02 + i 1.718356e-02 ; -0.000000e+00 + i -0.000000e+00 ; 9.551493e-03 + i 1.145254e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.701834e-02 + i 3.239607e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
