2.981725e+00 + i 6.788281e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.462939e-01 + i -3.241480e-01 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; -2.509196e-01 + i -8.595107e-02 ; 0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; 0.000000e+00 + i -0.000000e+00 ; -2.509196e-01 + i -8.595107e-02 ; 1.672558e-01 + i 5.729213e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.949708e-05 + i -7.072750e-06 ; -9.105719e-02 + i -3.119112e-02 ; -9.105719e-02 + i -3.119112e-02 ; -4.654858e-02 + i -1.594534e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.825402e-02 + i -6.253203e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.169886e-02 + i -1.085866e-02 ; -1.866622e-02 + i -6.394008e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.479548e-02 + i -5.068503e-03 ; -6.168921e-03 + i -2.113129e-03 ; 0.000000e+00 + i -0.000000e+00 ; -3.169886e-02 + i -1.085866e-02 ; 0.000000e+00 + i -0.000000e+00 ; -1.866622e-02 + i -6.394008e-03 ; -1.479548e-02 + i -5.068503e-03 ; 0.000000e+00 + i -0.000000e+00 ; -6.168921e-03 + i -2.113129e-03 ; -2.224595e-02 + i -7.620617e-03 ; -1.411341e-02 + i -4.834468e-03 ; -1.411341e-02 + i -4.834468e-03 ; -1.211146e-02 + i -4.149105e-03 ; -5.244853e-03 + i -1.796594e-03 ; -5.244853e-03 + i -1.796594e-03 ; 
-9.105719e-02 + i -3.119112e-02 ; -9.105719e-02 + i -3.119112e-02 ; -1.949708e-05 + i -7.072750e-06 ; -0.000000e+00 + i -0.000000e+00 ; -2.509196e-01 + i -8.595107e-02 ; -8.366377e-02 + i -2.865894e-02 ; -2.509196e-01 + i -8.595107e-02 ; -0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.462939e-01 + i -3.241480e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.672558e-01 + i 5.729213e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.981725e+00 + i 6.788281e-01 ; 4.410891e-02 + i 1.510926e-02 ; -2.550323e-02 + i -8.735986e-03 ; 1.691325e-02 + i 5.793141e-03 ; 1.411341e-02 + i 4.834468e-03 ; -5.170615e-03 + i -1.771164e-03 ; 1.110658e-02 + i 3.804102e-03 ; 7.713757e-02 + i 2.642303e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.472068e-02 + i 5.042090e-03 ; 1.866622e-02 + i 6.394008e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.241279e-02 + i 4.251536e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.932067e-02 + i 2.031956e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.925138e-02 + i 6.594056e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.143445e-02 + i 3.131995e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.325580e-02 + i 7.965748e-03 ; 
-4.654858e-02 + i -1.594534e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.829275e-01 + i -6.266115e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.169886e-02 + i -1.085866e-02 ; 1.866622e-02 + i 6.394008e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.409201e-02 + i -2.538019e-02 ; 7.713757e-02 + i 2.642303e-02 ; -0.000000e+00 + i -0.000000e+00 ; -3.169886e-02 + i -1.085866e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.866622e-02 + i 6.394008e-03 ; -7.409201e-02 + i -2.538019e-02 ; -0.000000e+00 + i -0.000000e+00 ; 7.713757e-02 + i 2.642303e-02 ; -2.224595e-02 + i -7.620617e-03 ; 1.411341e-02 + i 4.834468e-03 ; 1.411341e-02 + i 4.834468e-03 ; -3.387175e-02 + i -1.160297e-02 ; 4.410891e-02 + i 1.510926e-02 ; 4.410891e-02 + i 1.510926e-02 ; 2.981725e+00 + i 6.788281e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.462939e-01 + i -3.241480e-01 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; -2.509196e-01 + i -8.595107e-02 ; 0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; 0.000000e+00 + i -0.000000e+00 ; -2.509196e-01 + i -8.595107e-02 ; 1.672558e-01 + i 5.729213e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.949708e-05 + i -7.072750e-06 ; -9.105719e-02 + i -3.119112e-02 ; -9.105719e-02 + i -3.119112e-02 ; 
-0.000000e+00 + i -0.000000e+00 ; 2.325580e-02 + i 7.965748e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.143445e-02 + i 3.131995e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.866622e-02 + i 6.394008e-03 ; 1.241279e-02 + i 4.251536e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.713757e-02 + i 2.642303e-02 ; 1.472068e-02 + i 5.042090e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.925138e-02 + i 6.594056e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.932067e-02 + i 2.031956e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.411341e-02 + i 4.834468e-03 ; 1.110658e-02 + i 3.804102e-03 ; -5.170615e-03 + i -1.771164e-03 ; 4.410891e-02 + i 1.510926e-02 ; 1.691325e-02 + i 5.793141e-03 ; -2.550323e-02 + i -8.735986e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.981725e+00 + i 6.788281e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -9.462939e-01 + i -3.241480e-01 ; 0.000000e+00 + i -0.000000e+00 ; -2.509196e-01 + i -8.595107e-02 ; -8.366377e-02 + i -2.865894e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.672558e-01 + i 5.729213e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; -2.509196e-01 + i -8.595107e-02 ; -9.105719e-02 + i -3.119112e-02 ; -1.949708e-05 + i -7.072750e-06 ; -9.105719e-02 + i -3.119112e-02 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.325580e-02 + i 7.965748e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.143445e-02 + i 3.131995e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.925138e-02 + i 6.594056e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.932067e-02 + i 2.031956e-02 ; 1.866622e-02 + i 6.394008e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.241279e-02 + i 4.251536e-03 ; 7.713757e-02 + i 2.642303e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.472068e-02 + i 5.042090e-03 ; 1.411341e-02 + i 4.834468e-03 ; -5.170615e-03 + i -1.771164e-03 ; 1.110658e-02 + i 3.804102e-03 ; 4.410891e-02 + i 1.510926e-02 ; -2.550323e-02 + i -8.735986e-03 ; 1.691325e-02 + i 5.793141e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.981725e+00 + i 6.788281e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.672558e-01 + i 5.729213e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -9.462939e-01 + i -3.241480e-01 ; -2.509196e-01 + i -8.595107e-02 ; 0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; 0.000000e+00 + i -0.000000e+00 ; -2.509196e-01 + i -8.595107e-02 ; -8.366377e-02 + i -2.865894e-02 ; -9.105719e-02 + i -3.119112e-02 ; -9.105719e-02 + i -3.119112e-02 ; -1.949708e-05 + i -7.072750e-06 ; 
-1.825402e-02 + i -6.253203e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.654858e-02 + i -1.594534e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.479548e-02 + i -5.068503e-03 ; 6.168921e-03 + i 2.113129e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.169886e-02 + i -1.085866e-02 ; 1.866622e-02 + i 6.394008e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.479548e-02 + i -5.068503e-03 ; -0.000000e+00 + i -0.000000e+00 ; 6.168921e-03 + i 2.113129e-03 ; -3.169886e-02 + i -1.085866e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.866622e-02 + i 6.394008e-03 ; -1.211146e-02 + i -4.149105e-03 ; 5.244853e-03 + i 1.796594e-03 ; 5.244853e-03 + i 1.796594e-03 ; -2.224595e-02 + i -7.620617e-03 ; 1.411341e-02 + i 4.834468e-03 ; 1.411341e-02 + i 4.834468e-03 ; -9.462939e-01 + i -3.241480e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.981725e+00 + i 6.788281e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; 2.509196e-01 + i 8.595107e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.509196e-01 + i 8.595107e-02 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.949708e-05 + i -7.072750e-06 ; 9.105719e-02 + i 3.119112e-02 ; 9.105719e-02 + i 3.119112e-02 ; 1.672558e-01 + i 5.729213e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 9.113532e-03 + i 3.121394e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.325580e-02 + i 7.965748e-03 ; -0.000000e+00 + i -0.000000e+00 ; 6.168921e-03 + i 2.113129e-03 ; 6.557697e-03 + i 2.245908e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.866622e-02 + i 6.394008e-03 ; 1.241279e-02 + i 4.251536e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.211767e-03 + i 2.812500e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.925138e-02 + i 6.594056e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.244853e-03 + i 1.796594e-03 ; 6.043141e-03 + i 2.069649e-03 ; -1.406299e-03 + i -4.817198e-04 ; 1.411341e-02 + i 4.834468e-03 ; 1.110658e-02 + i 3.804102e-03 ; -5.170615e-03 + i -1.771164e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.981725e+00 + i 6.788281e-01 ; -0.000000e+00 + i -0.000000e+00 ; 2.509196e-01 + i 8.595107e-02 ; -8.366377e-02 + i -2.865894e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -9.462939e-01 + i -3.241480e-01 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.672558e-01 + i 5.729213e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; 9.105719e-02 + i 3.119112e-02 ; -1.949708e-05 + i -7.072750e-06 ; -9.105719e-02 + i -3.119112e-02 ; 0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; -2.509196e-01 + i -8.595107e-02 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.113532e-03 + i 3.121394e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.325580e-02 + i 7.965748e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.211767e-03 + i 2.812500e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.925138e-02 + i 6.594056e-03 ; 6.168921e-03 + i 2.113129e-03 ; 0.000000e+00 + i -0.000000e+00 ; 6.557697e-03 + i 2.245908e-03 ; 1.866622e-02 + i 6.394008e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.241279e-02 + i 4.251536e-03 ; 5.244853e-03 + i 1.796594e-03 ; -1.406299e-03 + i -4.817198e-04 ; 6.043141e-03 + i 2.069649e-03 ; 1.411341e-02 + i 4.834468e-03 ; -5.170615e-03 + i -1.771164e-03 ; 1.110658e-02 + i 3.804102e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.981725e+00 + i 6.788281e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.672558e-01 + i 5.729213e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; 2.509196e-01 + i 8.595107e-02 ; 0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -9.462939e-01 + i -3.241480e-01 ; 9.105719e-02 + i 3.119112e-02 ; -9.105719e-02 + i -3.119112e-02 ; -1.949708e-05 + i -7.072750e-06 ; 0.000000e+00 + i -0.000000e+00 ; -2.509196e-01 + i -8.595107e-02 ; -8.366377e-02 + i -2.865894e-02 ; 
-3.169886e-02 + i -1.085866e-02 ; -1.866622e-02 + i -6.394008e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.409201e-02 + i -2.538019e-02 ; -7.713757e-02 + i -2.642303e-02 ; -0.000000e+00 + i -0.000000e+00 ; -4.654858e-02 + i -1.594534e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.829275e-01 + i -6.266115e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.224595e-02 + i -7.620617e-03 ; -1.411341e-02 + i -4.834468e-03 ; 1.411341e-02 + i 4.834468e-03 ; -3.387175e-02 + i -1.160297e-02 ; -4.410891e-02 + i -1.510926e-02 ; 4.410891e-02 + i 1.510926e-02 ; -3.169886e-02 + i -1.085866e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.866622e-02 + i 6.394008e-03 ; -7.409201e-02 + i -2.538019e-02 ; -0.000000e+00 + i -0.000000e+00 ; 7.713757e-02 + i 2.642303e-02 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; 2.509196e-01 + i 8.595107e-02 ; 0.000000e+00 + i -0.000000e+00 ; 2.981725e+00 + i 6.788281e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.462939e-01 + i -3.241480e-01 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.672558e-01 + i 5.729213e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.949708e-05 + i -7.072750e-06 ; 9.105719e-02 + i 3.119112e-02 ; -9.105719e-02 + i -3.119112e-02 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; 0.000000e+00 + i -0.000000e+00 ; -2.509196e-01 + i -8.595107e-02 ; 
-1.866622e-02 + i -6.394008e-03 ; 1.241279e-02 + i 4.251536e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.713757e-02 + i -2.642303e-02 ; 1.472068e-02 + i 5.042090e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.325580e-02 + i 7.965748e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.143445e-02 + i 3.131995e-02 ; -0.000000e+00 + i -0.000000e+00 ; -1.411341e-02 + i -4.834468e-03 ; 1.110658e-02 + i 3.804102e-03 ; 5.170615e-03 + i 1.771164e-03 ; -4.410891e-02 + i -1.510926e-02 ; 1.691325e-02 + i 5.793141e-03 ; 2.550323e-02 + i 8.735986e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.925138e-02 + i 6.594056e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.932067e-02 + i 2.031956e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.462939e-01 + i -3.241480e-01 ; -0.000000e+00 + i -0.000000e+00 ; 2.509196e-01 + i 8.595107e-02 ; -8.366377e-02 + i -2.865894e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.981725e+00 + i 6.788281e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; 2.509196e-01 + i 8.595107e-02 ; 9.105719e-02 + i 3.119112e-02 ; -1.949708e-05 + i -7.072750e-06 ; 9.105719e-02 + i 3.119112e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.672558e-01 + i 5.729213e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.925138e-02 + i 6.594056e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.932067e-02 + i 2.031956e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.325580e-02 + i 7.965748e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.143445e-02 + i 3.131995e-02 ; 1.411341e-02 + i 4.834468e-03 ; 5.170615e-03 + i 1.771164e-03 ; 1.110658e-02 + i 3.804102e-03 ; 4.410891e-02 + i 1.510926e-02 ; 2.550323e-02 + i 8.735986e-03 ; 1.691325e-02 + i 5.793141e-03 ; 1.866622e-02 + i 6.394008e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.241279e-02 + i 4.251536e-03 ; 7.713757e-02 + i 2.642303e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.472068e-02 + i 5.042090e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.672558e-01 + i 5.729213e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.981725e+00 + i 6.788281e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; 0.000000e+00 + i -0.000000e+00 ; 2.509196e-01 + i 8.595107e-02 ; -8.366377e-02 + i -2.865894e-02 ; -9.105719e-02 + i -3.119112e-02 ; 9.105719e-02 + i 3.119112e-02 ; -1.949708e-05 + i -7.072750e-06 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -9.462939e-01 + i -3.241480e-01 ; -2.509196e-01 + i -8.595107e-02 ; 0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; 
-1.479548e-02 + i -5.068503e-03 ; -6.168921e-03 + i -2.113129e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.169886e-02 + i -1.085866e-02 ; -1.866622e-02 + i -6.394008e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.825402e-02 + i -6.253203e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.654858e-02 + i -1.594534e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.211146e-02 + i -4.149105e-03 ; -5.244853e-03 + i -1.796594e-03 ; 5.244853e-03 + i 1.796594e-03 ; -2.224595e-02 + i -7.620617e-03 ; -1.411341e-02 + i -4.834468e-03 ; 1.411341e-02 + i 4.834468e-03 ; -1.479548e-02 + i -5.068503e-03 ; -0.000000e+00 + i -0.000000e+00 ; 6.168921e-03 + i 2.113129e-03 ; -3.169886e-02 + i -1.085866e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.866622e-02 + i 6.394008e-03 ; -8.366377e-02 + i -2.865894e-02 ; -2.509196e-01 + i -8.595107e-02 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.462939e-01 + i -3.241480e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.981725e+00 + i 6.788281e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.949708e-05 + i -7.072750e-06 ; -9.105719e-02 + i -3.119112e-02 ; 9.105719e-02 + i 3.119112e-02 ; 1.672558e-01 + i 5.729213e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.509196e-01 + i 8.595107e-02 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-6.168921e-03 + i -2.113129e-03 ; 6.557697e-03 + i 2.245908e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.866622e-02 + i -6.394008e-03 ; 1.241279e-02 + i 4.251536e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.113532e-03 + i 3.121394e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.325580e-02 + i 7.965748e-03 ; -0.000000e+00 + i -0.000000e+00 ; -5.244853e-03 + i -1.796594e-03 ; 6.043141e-03 + i 2.069649e-03 ; 1.406299e-03 + i 4.817198e-04 ; -1.411341e-02 + i -4.834468e-03 ; 1.110658e-02 + i 3.804102e-03 ; 5.170615e-03 + i 1.771164e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.211767e-03 + i 2.812500e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.925138e-02 + i 6.594056e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.509196e-01 + i -8.595107e-02 ; -8.366377e-02 + i -2.865894e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.462939e-01 + i -3.241480e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.981725e+00 + i 6.788281e-01 ; -0.000000e+00 + i -0.000000e+00 ; -9.105719e-02 + i -3.119112e-02 ; -1.949708e-05 + i -7.072750e-06 ; 9.105719e-02 + i 3.119112e-02 ; -0.000000e+00 + i -0.000000e+00 ; -8.366377e-02 + i -2.865894e-02 ; 2.509196e-01 + i 8.595107e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.672558e-01 + i 5.729213e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.730962e-01 + i 1.620560e-01 ; -0.000000e+00 + i -0.000000e+00 ; 
