1.147419e+00 + i 1.232927e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.040022e-02 + i -5.887892e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; -1.866704e-02 + i -1.561207e-02 ; 0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.866704e-02 + i -1.561207e-02 ; 1.244129e-02 + i 1.040508e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.767965e-06 + i -2.435234e-06 ; -6.774270e-03 + i -5.665620e-03 ; -6.774270e-03 + i -5.665620e-03 ; -3.464094e-03 + i -2.897294e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.358855e-03 + i -1.136591e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.359242e-03 + i -1.973258e-03 ; -1.388816e-03 + i -1.161528e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.101504e-03 + i -9.213569e-04 ; -4.590338e-04 + i -3.839101e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.359242e-03 + i -1.973258e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.388816e-03 + i -1.161528e-03 ; -1.101504e-03 + i -9.213569e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.590338e-04 + i -3.839101e-04 ; -1.655904e-03 + i -1.385026e-03 ; -1.050092e-03 + i -8.782383e-04 ; -1.050092e-03 + i -8.782383e-04 ; -9.017798e-04 + i -7.543183e-04 ; -3.902798e-04 + i -3.264082e-04 ; -3.902798e-04 + i -3.264082e-04 ; 
-6.774270e-03 + i -5.665620e-03 ; -6.774270e-03 + i -5.665620e-03 ; -2.767965e-06 + i -2.435234e-06 ; -0.000000e+00 + i -0.000000e+00 ; -1.866704e-02 + i -1.561207e-02 ; -6.225752e-03 + i -5.206990e-03 ; -1.866704e-02 + i -1.561207e-02 ; -0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.040022e-02 + i -5.887892e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.244129e-02 + i 1.040508e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.147419e+00 + i 1.232927e-01 ; 3.281627e-03 + i 2.744569e-03 ; -1.897396e-03 + i -1.586876e-03 ; 1.257306e-03 + i 1.051420e-03 ; 1.050092e-03 + i 8.782383e-04 ; -3.847137e-04 + i -3.217530e-04 ; 8.256531e-04 + i 6.904098e-04 ; 5.738805e-03 + i 4.799615e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.094039e-03 + i 9.148728e-04 ; 1.388816e-03 + i 1.161528e-03 ; -0.000000e+00 + i -0.000000e+00 ; 9.227800e-04 + i 7.716412e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.412146e-03 + i 3.689951e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.431589e-03 + i 1.197181e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.801016e-03 + i 5.687869e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.729446e-03 + i 1.446292e-03 ; 
-3.464094e-03 + i -2.897294e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.361035e-02 + i -1.138305e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.359242e-03 + i -1.973258e-03 ; 1.388816e-03 + i 1.161528e-03 ; -0.000000e+00 + i -0.000000e+00 ; -5.513360e-03 + i -4.611185e-03 ; 5.738805e-03 + i 4.799615e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.359242e-03 + i -1.973258e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.388816e-03 + i 1.161528e-03 ; -5.513360e-03 + i -4.611185e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.738805e-03 + i 4.799615e-03 ; -1.655904e-03 + i -1.385026e-03 ; 1.050092e-03 + i 8.782383e-04 ; 1.050092e-03 + i 8.782383e-04 ; -2.521009e-03 + i -2.108551e-03 ; 3.281627e-03 + i 2.744569e-03 ; 3.281627e-03 + i 2.744569e-03 ; 1.147419e+00 + i 1.232927e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.040022e-02 + i -5.887892e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; -1.866704e-02 + i -1.561207e-02 ; 0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.866704e-02 + i -1.561207e-02 ; 1.244129e-02 + i 1.040508e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.767965e-06 + i -2.435234e-06 ; -6.774270e-03 + i -5.665620e-03 ; -6.774270e-03 + i -5.665620e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.729446e-03 + i 1.446292e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.801016e-03 + i 5.687869e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.388816e-03 + i 1.161528e-03 ; 9.227800e-04 + i 7.716412e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.738805e-03 + i 4.799615e-03 ; 1.094039e-03 + i 9.148728e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.431589e-03 + i 1.197181e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.412146e-03 + i 3.689951e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.050092e-03 + i 8.782383e-04 ; 8.256531e-04 + i 6.904098e-04 ; -3.847137e-04 + i -3.217530e-04 ; 3.281627e-03 + i 2.744569e-03 ; 1.257306e-03 + i 1.051420e-03 ; -1.897396e-03 + i -1.586876e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.147419e+00 + i 1.232927e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.040022e-02 + i -5.887892e-02 ; 0.000000e+00 + i -0.000000e+00 ; -1.866704e-02 + i -1.561207e-02 ; -6.225752e-03 + i -5.206990e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.244129e-02 + i 1.040508e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; -1.866704e-02 + i -1.561207e-02 ; -6.774270e-03 + i -5.665620e-03 ; -2.767965e-06 + i -2.435234e-06 ; -6.774270e-03 + i -5.665620e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.729446e-03 + i 1.446292e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.801016e-03 + i 5.687869e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.431589e-03 + i 1.197181e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.412146e-03 + i 3.689951e-03 ; 1.388816e-03 + i 1.161528e-03 ; 0.000000e+00 + i -0.000000e+00 ; 9.227800e-04 + i 7.716412e-04 ; 5.738805e-03 + i 4.799615e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.094039e-03 + i 9.148728e-04 ; 1.050092e-03 + i 8.782383e-04 ; -3.847137e-04 + i -3.217530e-04 ; 8.256531e-04 + i 6.904098e-04 ; 3.281627e-03 + i 2.744569e-03 ; -1.897396e-03 + i -1.586876e-03 ; 1.257306e-03 + i 1.051420e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.147419e+00 + i 1.232927e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.244129e-02 + i 1.040508e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.040022e-02 + i -5.887892e-02 ; -1.866704e-02 + i -1.561207e-02 ; 0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.866704e-02 + i -1.561207e-02 ; -6.225752e-03 + i -5.206990e-03 ; -6.774270e-03 + i -5.665620e-03 ; -6.774270e-03 + i -5.665620e-03 ; -2.767965e-06 + i -2.435234e-06 ; 
-1.358855e-03 + i -1.136591e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.464094e-03 + i -2.897294e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.101504e-03 + i -9.213569e-04 ; 4.590338e-04 + i 3.839101e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.359242e-03 + i -1.973258e-03 ; 1.388816e-03 + i 1.161528e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.101504e-03 + i -9.213569e-04 ; -0.000000e+00 + i -0.000000e+00 ; 4.590338e-04 + i 3.839101e-04 ; -2.359242e-03 + i -1.973258e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.388816e-03 + i 1.161528e-03 ; -9.017798e-04 + i -7.543183e-04 ; 3.902798e-04 + i 3.264082e-04 ; 3.902798e-04 + i 3.264082e-04 ; -1.655904e-03 + i -1.385026e-03 ; 1.050092e-03 + i 8.782383e-04 ; 1.050092e-03 + i 8.782383e-04 ; -7.040022e-02 + i -5.887892e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.147419e+00 + i 1.232927e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; 1.866704e-02 + i 1.561207e-02 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.866704e-02 + i 1.561207e-02 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.767965e-06 + i -2.435234e-06 ; 6.774270e-03 + i 5.665620e-03 ; 6.774270e-03 + i 5.665620e-03 ; 1.244129e-02 + i 1.040508e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 6.775491e-04 + i 5.665439e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.729446e-03 + i 1.446292e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.590338e-04 + i 3.839101e-04 ; 4.874009e-04 + i 4.075146e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.388816e-03 + i 1.161528e-03 ; 9.227800e-04 + i 7.716412e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.104813e-04 + i 5.104522e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.431589e-03 + i 1.197181e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.902798e-04 + i 3.264082e-04 ; 4.491396e-04 + i 3.755150e-04 ; -1.046455e-04 + i -8.751963e-05 ; 1.050092e-03 + i 8.782383e-04 ; 8.256531e-04 + i 6.904098e-04 ; -3.847137e-04 + i -3.217530e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.147419e+00 + i 1.232927e-01 ; -0.000000e+00 + i -0.000000e+00 ; 1.866704e-02 + i 1.561207e-02 ; -6.225752e-03 + i -5.206990e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.040022e-02 + i -5.887892e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.244129e-02 + i 1.040508e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; 6.774270e-03 + i 5.665620e-03 ; -2.767965e-06 + i -2.435234e-06 ; -6.774270e-03 + i -5.665620e-03 ; 0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; -1.866704e-02 + i -1.561207e-02 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.775491e-04 + i 5.665439e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.729446e-03 + i 1.446292e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.104813e-04 + i 5.104522e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.431589e-03 + i 1.197181e-03 ; 4.590338e-04 + i 3.839101e-04 ; 0.000000e+00 + i -0.000000e+00 ; 4.874009e-04 + i 4.075146e-04 ; 1.388816e-03 + i 1.161528e-03 ; 0.000000e+00 + i -0.000000e+00 ; 9.227800e-04 + i 7.716412e-04 ; 3.902798e-04 + i 3.264082e-04 ; -1.046455e-04 + i -8.751963e-05 ; 4.491396e-04 + i 3.755150e-04 ; 1.050092e-03 + i 8.782383e-04 ; -3.847137e-04 + i -3.217530e-04 ; 8.256531e-04 + i 6.904098e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.147419e+00 + i 1.232927e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.244129e-02 + i 1.040508e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; 1.866704e-02 + i 1.561207e-02 ; 0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.040022e-02 + i -5.887892e-02 ; 6.774270e-03 + i 5.665620e-03 ; -6.774270e-03 + i -5.665620e-03 ; -2.767965e-06 + i -2.435234e-06 ; 0.000000e+00 + i -0.000000e+00 ; -1.866704e-02 + i -1.561207e-02 ; -6.225752e-03 + i -5.206990e-03 ; 
-2.359242e-03 + i -1.973258e-03 ; -1.388816e-03 + i -1.161528e-03 ; -0.000000e+00 + i -0.000000e+00 ; -5.513360e-03 + i -4.611185e-03 ; -5.738805e-03 + i -4.799615e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.464094e-03 + i -2.897294e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.361035e-02 + i -1.138305e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.655904e-03 + i -1.385026e-03 ; -1.050092e-03 + i -8.782383e-04 ; 1.050092e-03 + i 8.782383e-04 ; -2.521009e-03 + i -2.108551e-03 ; -3.281627e-03 + i -2.744569e-03 ; 3.281627e-03 + i 2.744569e-03 ; -2.359242e-03 + i -1.973258e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.388816e-03 + i 1.161528e-03 ; -5.513360e-03 + i -4.611185e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.738805e-03 + i 4.799615e-03 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; 1.866704e-02 + i 1.561207e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.147419e+00 + i 1.232927e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.040022e-02 + i -5.887892e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.244129e-02 + i 1.040508e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.767965e-06 + i -2.435234e-06 ; 6.774270e-03 + i 5.665620e-03 ; -6.774270e-03 + i -5.665620e-03 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.866704e-02 + i -1.561207e-02 ; 
-1.388816e-03 + i -1.161528e-03 ; 9.227800e-04 + i 7.716412e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.738805e-03 + i -4.799615e-03 ; 1.094039e-03 + i 9.148728e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.729446e-03 + i 1.446292e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.801016e-03 + i 5.687869e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.050092e-03 + i -8.782383e-04 ; 8.256531e-04 + i 6.904098e-04 ; 3.847137e-04 + i 3.217530e-04 ; -3.281627e-03 + i -2.744569e-03 ; 1.257306e-03 + i 1.051420e-03 ; 1.897396e-03 + i 1.586876e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.431589e-03 + i 1.197181e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.412146e-03 + i 3.689951e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.040022e-02 + i -5.887892e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.866704e-02 + i 1.561207e-02 ; -6.225752e-03 + i -5.206990e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.147419e+00 + i 1.232927e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; 1.866704e-02 + i 1.561207e-02 ; 6.774270e-03 + i 5.665620e-03 ; -2.767965e-06 + i -2.435234e-06 ; 6.774270e-03 + i 5.665620e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.244129e-02 + i 1.040508e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.431589e-03 + i 1.197181e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.412146e-03 + i 3.689951e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.729446e-03 + i 1.446292e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.801016e-03 + i 5.687869e-03 ; 1.050092e-03 + i 8.782383e-04 ; 3.847137e-04 + i 3.217530e-04 ; 8.256531e-04 + i 6.904098e-04 ; 3.281627e-03 + i 2.744569e-03 ; 1.897396e-03 + i 1.586876e-03 ; 1.257306e-03 + i 1.051420e-03 ; 1.388816e-03 + i 1.161528e-03 ; 0.000000e+00 + i -0.000000e+00 ; 9.227800e-04 + i 7.716412e-04 ; 5.738805e-03 + i 4.799615e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.094039e-03 + i 9.148728e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.244129e-02 + i 1.040508e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.147419e+00 + i 1.232927e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.866704e-02 + i 1.561207e-02 ; -6.225752e-03 + i -5.206990e-03 ; -6.774270e-03 + i -5.665620e-03 ; 6.774270e-03 + i 5.665620e-03 ; -2.767965e-06 + i -2.435234e-06 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.040022e-02 + i -5.887892e-02 ; -1.866704e-02 + i -1.561207e-02 ; 0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; 
-1.101504e-03 + i -9.213569e-04 ; -4.590338e-04 + i -3.839101e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.359242e-03 + i -1.973258e-03 ; -1.388816e-03 + i -1.161528e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.358855e-03 + i -1.136591e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.464094e-03 + i -2.897294e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.017798e-04 + i -7.543183e-04 ; -3.902798e-04 + i -3.264082e-04 ; 3.902798e-04 + i 3.264082e-04 ; -1.655904e-03 + i -1.385026e-03 ; -1.050092e-03 + i -8.782383e-04 ; 1.050092e-03 + i 8.782383e-04 ; -1.101504e-03 + i -9.213569e-04 ; -0.000000e+00 + i -0.000000e+00 ; 4.590338e-04 + i 3.839101e-04 ; -2.359242e-03 + i -1.973258e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.388816e-03 + i 1.161528e-03 ; -6.225752e-03 + i -5.206990e-03 ; -1.866704e-02 + i -1.561207e-02 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.040022e-02 + i -5.887892e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.147419e+00 + i 1.232927e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.767965e-06 + i -2.435234e-06 ; -6.774270e-03 + i -5.665620e-03 ; 6.774270e-03 + i 5.665620e-03 ; 1.244129e-02 + i 1.040508e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.866704e-02 + i 1.561207e-02 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-4.590338e-04 + i -3.839101e-04 ; 4.874009e-04 + i 4.075146e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.388816e-03 + i -1.161528e-03 ; 9.227800e-04 + i 7.716412e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.775491e-04 + i 5.665439e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.729446e-03 + i 1.446292e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.902798e-04 + i -3.264082e-04 ; 4.491396e-04 + i 3.755150e-04 ; 1.046455e-04 + i 8.751963e-05 ; -1.050092e-03 + i -8.782383e-04 ; 8.256531e-04 + i 6.904098e-04 ; 3.847137e-04 + i 3.217530e-04 ; -0.000000e+00 + i -0.000000e+00 ; 6.104813e-04 + i 5.104522e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.431589e-03 + i 1.197181e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.866704e-02 + i -1.561207e-02 ; -6.225752e-03 + i -5.206990e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.040022e-02 + i -5.887892e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.147419e+00 + i 1.232927e-01 ; -0.000000e+00 + i -0.000000e+00 ; -6.774270e-03 + i -5.665620e-03 ; -2.767965e-06 + i -2.435234e-06 ; 6.774270e-03 + i 5.665620e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.225752e-03 + i -5.206990e-03 ; 1.866704e-02 + i 1.561207e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.244129e-02 + i 1.040508e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.519285e-02 + i 2.943321e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
